,id,permalink,username,to,text,date,retweets,favorites,replies,mentions,hashtags,geo
0,1182807920712376321,https://twitter.com/freakboy3742/status/1182807920712376321,freakboy3742,,Wait… when did WeWork buy http://Meetup.com ? I guess we’d better start planning for that community resource being shuttered in a couple of months…,2019-10-11 23:59:18+00:00,8,21,21,,,
1,1182807574183317506,https://twitter.com/terrilewisinc/status/1182807574183317506,terrilewisinc,,"WeWork really shit the bed, unbelievable.",2019-10-11 23:57:55+00:00,0,0,0,,,
2,1182807513785425920,https://twitter.com/falahnewss/status/1182807513785425920,falahnewss,,WeWork Could Run Out of Money Next Month: Report – Gizmodo https://falah.biz/wework-could-run-out-of-money-next-month-report-gizmodo/ …pic.twitter.com/EUeKJzsYai,2019-10-11 23:57:41+00:00,0,0,0,,,
3,1182806943821254659,https://twitter.com/clanghoff1/status/1182806943821254659,clanghoff1,,Just maybe tradtional school is what works best for children and young people. Could be why it's persisted? WeWork told parents Friday that it would be closing its private school after this year. https://www.huffpost.com/entry/wework-school_n_5da074dbe4b02c9da049128c?ncid=engmodushpmg00000004 … via @HuffPostPol,2019-10-11 23:55:25+00:00,0,1,1,@HuffPostPol,,
4,1182806912750014464,https://twitter.com/Iamnehawasnik/status/1182806912750014464,Iamnehawasnik,,WeWork Is Closing Its Manhattan School Amid Cash Crunch https://www.bloomberg.com/news/articles/2019-10-11/wework-is-closing-its-private-school-amid-cash-crunch …,2019-10-11 23:55:18+00:00,0,0,0,,,
5,1182806670428250112,https://twitter.com/LB_Hudson/status/1182806670428250112,LB_Hudson,I_am_legens,Or WeWork!,2019-10-11 23:54:20+00:00,0,1,1,,,
6,1182806665025875969,https://twitter.com/BobbyMagicGuy/status/1182806665025875969,BobbyMagicGuy,mememoreme,"Molly, I don't disagree. This statistic isn't bandied about openly. Been to many, many Vancouver incubator meets and free-pizza ""startup"" parties, ironically thru WeWork's Meetup. Approx 19/20 of startups fail. Got several incubator guru's there to admit to that.",2019-10-11 23:54:19+00:00,0,1,1,,,
7,1182806599804391424,https://twitter.com/Indianapolis_NC/status/1182806599804391424,Indianapolis_NC,,Indy News WeWork Could Run Out of Money Next Month: Report - Gizmodo http://dlvr.it/RG1YnX pic.twitter.com/P733PyN7wi,2019-10-11 23:54:03+00:00,0,0,0,,,
8,1182806477448400897,https://twitter.com/ejyheng/status/1182806477448400897,ejyheng,,RT technology: How is WeWork doing in one of its biggest markets? It's accounts aren'tt really clear https://bloom.bg/315Hdqr,2019-10-11 23:53:34+00:00,0,0,0,,,
9,1182806474268930048,https://twitter.com/SCOTTYOPTIMO1/status/1182806474268930048,SCOTTYOPTIMO1,,THE BOIIII #ONFIRE #freestyle @IamDomani @realsway #swayinthemorning #FUTURESTARS #NOLETUPS #WEWORK https://www.instagram.com/p/B3fz5r4FUqq/?igshid=pjcvadgrzoq7 …,2019-10-11 23:53:33+00:00,0,0,0,@IamDomani @realsway,#ONFIRE #freestyle #swayinthemorning #FUTURESTARS #NOLETUPS #WEWORK,
