,id,permalink,username,to,text,date,retweets,favorites,replies,mentions,hashtags,geo
0,1191141569149198336,https://twitter.com/yoavkaufman/status/1191141569149198336,yoavkaufman,jonathanross,Thanks. I think working from home would be a big challenge for me. I need to get out of the house everyday.,2019-11-03 23:54:15+00:00,0,1,1,,,
1,1191141525532631042,https://twitter.com/QContrarian/status/1191141525532631042,QContrarian,levie,The market is going to give #Aramco the #WeWork treatment!! #investment #investing #stocks #SaudiArabia,2019-11-03 23:54:04+00:00,0,1,1,,#Aramco #WeWork #investment #investing #stocks #SaudiArabia,
2,1191141243780096000,https://twitter.com/Lulcille/status/1191141243780096000,Lulcille,MisterAntiBully,Make wework video...,2019-11-03 23:52:57+00:00,0,2,2,,,
3,1191140370735927296,https://twitter.com/QContrarian/status/1191140370735927296,QContrarian,shesa_sec,"IMO, SoftBank is going to be horrifying (that's me being generous). The #wework losses the $UBER losses the Vision Fund losses. Going to be a bad day for Masa Son. #investment #investing #stocks #bonds #economy #Japan",2019-11-03 23:49:29+00:00,0,1,1,,#wework #investment #investing #stocks #bonds #economy #Japan,
4,1191139735084978176,https://twitter.com/gerrydonohue/status/1191139735084978176,gerrydonohue,,"WeWork exposes gig economy, Airbnb scam, LAX Uber whining, NYC delivery mess, Deadspin solidarity, & more! by @parismarxhttps://radicalurbanist.substack.com/p/wework-exposes-gig-economy-airbnb?utm_campaign=post&utm_medium=email&utm_source=twitter …",2019-11-03 23:46:57+00:00,2,4,4,@parismarxhttps,,
5,1191138634033852416,https://twitter.com/tric0s/status/1191138634033852416,tric0s,,satan’s children em WeWork Paulista 1374 https://www.instagram.com/p/B4bA_2SHjfU/?igshid=vys3qk9axt91 …,2019-11-03 23:42:35+00:00,0,0,0,,,
6,1191138028414066689,https://twitter.com/kenmamimami/status/1191138028414066689,kenmamimami,buffett_code,WeWork先代と一緒。,2019-11-03 23:40:10+00:00,0,0,0,,,
7,1191137365173010434,https://twitter.com/BebepandaML/status/1191137365173010434,BebepandaML,,"Le Carnage WeWork, 1er épisode de notre nouveau podcast Silicon Carne avec Carlos Diaz http://dlvr.it/RHYCR6 pic.twitter.com/ykoCZ032ag",2019-11-03 23:37:32+00:00,0,0,0,,,
8,1191134169419730944,https://twitter.com/mjsamman/status/1191134169419730944,mjsamman,,"سؤال: هل تدخل ""جاريد كوشنر"" صهر ومستشار الرئيس ترامب لإقناع «شركاء وممولي» رئيس سوفت بنك ""ماسايوشي سون"" بالاستثمار في شركة ""وي وورك"" الفاسدة الفاشلة المفلسة التي أسسها ""آدم نيومان"" صديق كوشنر المقرب؟!! يبدو أنه قرار استثمار سياسي لتحقيق مصالح مشتركة!!!https://www.businessinsider.com/adam-and-rebekah-neumanns-ties-to-jared-kushner-and-ivanka-trump-2019-9 …",2019-11-03 23:24:50+00:00,10,5,5,,,
9,1191134123181715457,https://twitter.com/stobaxov/status/1191134123181715457,stobaxov,,"#trade WeWork Isn't the Only Wreck Hiding in Your Portfolio (Bloomberg Opinion) -- Look inside your mutual fund: WeWork isn’t the only unicorn with a valuation so slippery that it’s worth $47 billion one day and $0 the next. Back in June 2015, fund managers from Fidelity In…",2019-11-03 23:24:39+00:00,0,0,0,,#trade,
