,id,permalink,username,to,text,date,retweets,favorites,replies,mentions,hashtags,geo
0,1181358411302100993,https://twitter.com/RahulKayala/status/1181358411302100993,RahulKayala,eliotwb,WeWork's CEO sold $700M. Oyo's CEO invests $700M. Oh Softbank https://twitter.com/eliotwb/status/1181267819926671361 …,2019-10-07 23:59:28+00:00,0,3,3,,,
1,1181358334605221889,https://twitter.com/2weejuns/status/1181358334605221889,2weejuns,,No more parties at WeWork.,2019-10-07 23:59:10+00:00,0,1,1,,,
2,1181358230859141120,https://twitter.com/DomainShane/status/1181358230859141120,DomainShane,SJosephBurns,Buy more Wework,2019-10-07 23:58:45+00:00,0,0,0,,,
3,1181357993192906752,https://twitter.com/ponkotsu_soccer/status/1181357993192906752,ponkotsu_soccer,,SVFのポートフォリオに日本のスタートアップが入ってこないといけない。 WeWork関連でソフトバンクを批判してる場合じゃなくて一人一人が自分の目の前の仕事、将来の目標に向けて進まないと。 https://www.nikkei.com/article/DGXMZO50592160U9A001C1000000/ …,2019-10-07 23:57:48+00:00,1,0,0,,,
4,1181357913509683201,https://twitter.com/Alpha_Board/status/1181357913509683201,Alpha_Board,,The end of the WeWork boom rattles property markets https://www.bizjournals.com/kansascity/news/2019/10/07/the-end-of-the-wework-boom-rattles-property.html …,2019-10-07 23:57:29+00:00,0,0,0,,,
5,1181357612698361856,https://twitter.com/dantopper/status/1181357612698361856,dantopper,ShiraOvide,"Compared to WeWork or Uber, it is extremely profitable",2019-10-07 23:56:18+00:00,0,1,1,,,
6,1181357560810487808,https://twitter.com/budiwa/status/1181357560810487808,budiwa,,The Sun Sets on #WeWork http://nymag.com/intelligencer/2019/09/what-happened-at-we-why-wework-postponed-its-ipo.html …,2019-10-07 23:56:05+00:00,0,0,0,,#WeWork,
7,1181356916959666177,https://twitter.com/scottew/status/1181356916959666177,scottew,,A better model than WeWork and other office space approaches to coworking is to start from the “place lots of people go for snacks” end of the spectrum,2019-10-07 23:53:32+00:00,0,2,2,,,
8,1181356535118733313,https://twitter.com/swapnilchichani/status/1181356535118733313,swapnilchichani,,WeWork’s IPO debacle highlights the failures of modern brand building https://www.marketingweek.com/mark-ritson-wework-brand-building/ …,2019-10-07 23:52:01+00:00,0,0,0,,,
9,1181356106708176896,https://twitter.com/mikailjaman/status/1181356106708176896,mikailjaman,,Turunnya valuasi @WeWork menjadi bukti bahwa Akuntansi masih hidup dan menjadi bahasa bisnis yang diandalkan ketika membahas kinerja keuangan. #valuation #startup #akuntansi #bisnis,2019-10-07 23:50:19+00:00,0,1,1,@WeWork,#valuation #startup #akuntansi #bisnis,
