,id,permalink,username,to,text,date,retweets,favorites,replies,mentions,hashtags,geo
0,1179184138986741761,https://twitter.com/kenk616/status/1179184138986741761,kenk616,,"“From meetings laden with tequila shots to mandatory company retreats filled sex, working at WeWork meant signing up for a lifestyle that embraced, the no-holds-barred ""hustle"" culture the company promoted.” Why does sex & alcohol signify hustle culture? https://www.businessinsider.com/employees-inside-adam-neumanns-wework-reveal-a-wild-culture-2019-9 …",2019-10-01 23:59:41+00:00,0,0,0,,,
1,1179184065175543808,https://twitter.com/StockBoardAsset/status/1179184065175543808,StockBoardAsset,,Could WeWork bonds lead the stock market? pic.twitter.com/TvmLncMPlW,2019-10-01 23:59:23+00:00,8,20,20,,,
2,1179184027321810944,https://twitter.com/MrJonBurk/status/1179184027321810944,MrJonBurk,,Wow...this is ugly. #wework #coworkingspace @profgallowayhttp://nymag.com/intelligencer/2019/10/marketing-expert-scott-galloway-on-wework-and-adam-neumann.html …,2019-10-01 23:59:14+00:00,0,1,1,@profgallowayhttp,#wework #coworkingspace,
3,1179183947009462273,https://twitter.com/meyerweb/status/1179183947009462273,meyerweb,,“It’s like the guy at Chernobyl who refused to believe what was going on was given three-quarters of a billion dollars to leave before shit got real.” Scott Galloway on WeWork and Adam Neumann. http://nymag.com/intelligencer/2019/10/marketing-expert-scott-galloway-on-wework-and-adam-neumann.html …,2019-10-01 23:58:55+00:00,2,12,12,,,
4,1179183878470340608,https://twitter.com/sivanakai/status/1179183878470340608,sivanakai,,WeWork、女性向けオフィス共有会社の保有株売却を検討 http://koebon.shop/2019/10/02/695522/ …,2019-10-01 23:58:39+00:00,0,0,0,,,
5,1179183863949606912,https://twitter.com/statuptechindia/status/1179183863949606912,statuptechindia,,Uber and WeWork's are being thrashed for pretending to be tech companies. But the VC whose firm bet big on both startups says that argument is all wrong. https://ift.tt/2paaMdn https://ift.tt/eA8V8J,2019-10-01 23:58:35+00:00,0,0,0,,,
6,1179183727668158464,https://twitter.com/devemistress/status/1179183727668158464,devemistress,,この時期だいたい年イチでエージェントに会うのですが、おととし超絶でオススメされた今をときめくWeWorkに替わり、今年「デベさんにうってつけのポジションがあるんです！」とオファーされたのは、みんな大好き生駒商事君だったことをここにご報告します,2019-10-01 23:58:03+00:00,8,91,91,,,
7,1179183620256223233,https://twitter.com/don_alano/status/1179183620256223233,don_alano,,@WeWork in the news for all the wrong reasons https://www.channelnewsasia.com/news/business/wework-throws-in-the-towel-on-its-ill-fated-ipo-11957296 …,2019-10-01 23:57:37+00:00,0,0,0,@WeWork,,
8,1179183598341111809,https://twitter.com/BrentGriffiths/status/1179183598341111809,BrentGriffiths,AndyGrewal,The (former) CEO of WeWork has also expressed interest in this,2019-10-01 23:57:32+00:00,0,1,1,,,
9,1179183594515783681,https://twitter.com/UnconstrainedI/status/1179183594515783681,UnconstrainedI,,USHYもワイドニング、+13bps!の386bps。 セクター別では金融サブがOP、一方でエネルギー/必需品/ヘルスケア等が大きくUP。 個別ではWEWORKが2週間ぶりに反発もFitchが引け後にCCC+へ格下げし見通しネガティブ等。 新発は2銘柄$1.285bn、需要はまずまず。,2019-10-01 23:57:31+00:00,1,5,5,,,
