,id,permalink,username,to,text,date,retweets,favorites,replies,mentions,hashtags,geo
0,1183532789095895042,https://twitter.com/MaragosAth/status/1183532789095895042,MaragosAth,,"Νέο άρθρο (Σύμφωνα με πληροφορίες, η SoftBank προωθεί ένα πακέτο για να αναλάβει τον έλεγχο της μητρικής εταιρείας WeWork), Δημοσιεύτηκε στον Fm2 - https://www.fm2.gr/2019/10/14/%cf%83%cf%8d%ce%bc%cf%86%cf%89%ce%bd%ce%b1-%ce%bc%ce%b5-%cf%80%ce%bb%ce%b7%cf%81%ce%bf%cf%86%ce%bf%cf%81%ce%af%ce%b5%cf%82-%ce%b7-softbank-%cf%80%cf%81%ce%bf%cf%89%ce%b8%ce%b5%ce%af-%ce%ad%ce%bd/ … | like and retweetpic.twitter.com/rSEbemGhGp",2019-10-13 23:59:40+00:00,0,0,0,,,
1,1183532685437915143,https://twitter.com/MichaelBleby/status/1183532685437915143,MichaelBleby,,SoftBank bids for control of @WeWork but: if the company is unable to raise new financing before the end of November ‘it could face something that executives within WeWork never thought was possible just weeks ago: bankruptcy’. https://on.ft.com/2Mag01H,2019-10-13 23:59:15+00:00,0,0,0,@WeWork,,
2,1183532627506036736,https://twitter.com/business/status/1183532627506036736,business,,WeWork is in talks with lenders led by JPMorgan about a $5 billion debt package to ease a cash crunch https://bloom.bg/2INKLr5,2019-10-13 23:59:02+00:00,9,27,27,,,
3,1183532536602992641,https://twitter.com/LiveSquawk/status/1183532536602992641,LiveSquawk,,WeWork To Meet To Decide Package As Soon As Monday – NYT https://www.nytimes.com/2019/10/13/business/dealbook/wework-softbank.html …,2019-10-13 23:58:40+00:00,1,2,2,,,
4,1183532504067629056,https://twitter.com/mlnangalama/status/1183532504067629056,mlnangalama,,via @PerilofAfrica WeWork Says It Has Hired Bank to Arrange Additional Financing http://dlvr.it/RG79xZ,2019-10-13 23:58:32+00:00,0,0,0,@PerilofAfrica,,
5,1183532503253913600,https://twitter.com/OstoulSB/status/1183532503253913600,OstoulSB,,WeWork Says It Has Hired Bank to Arrange Additional Financing http://dlvr.it/RG79xS,2019-10-13 23:58:32+00:00,0,0,0,,,
6,1183532503178461184,https://twitter.com/ronmc1/status/1183532503178461184,ronmc1,,WeWork Says It Has Hired Bank to Arrange Additional Financing http://dlvr.it/RG79xP,2019-10-13 23:58:32+00:00,0,0,0,,,
7,1183532502738067456,https://twitter.com/BradHolt/status/1183532502738067456,BradHolt,,WeWork Says It Has Hired Bank to Arrange Additional Financing http://dlvr.it/RG79xL,2019-10-13 23:58:32+00:00,1,0,0,,,
8,1183532502427680768,https://twitter.com/rooms_data/status/1183532502427680768,rooms_data,,WeWork Says It Has Hired Bank to Arrange Additional Financing http://dlvr.it/RG79xH,2019-10-13 23:58:32+00:00,0,1,1,,,
9,1183532495394004994,https://twitter.com/TAGCorpDev/status/1183532495394004994,TAGCorpDev,,SoftBank seeking to take control of WeWork through financing package https://www.wsj.com/articles/softbank-seeking-to-take-control-of-wework-through-financing-package-11571002488 …,2019-10-13 23:58:30+00:00,0,1,1,,,
