,id,permalink,username,to,text,date,retweets,favorites,replies,mentions,hashtags,geo
0,1174110684306493440,https://twitter.com/mai_sugii_sgc/status/1174110684306493440,mai_sugii_sgc,DJKINO_HR,多くて10名かなと思ってます。御社からお二人ぐらい参加いただけると嬉しいですね10月23日18:00〜Wework神保町にて開催です。,2019-09-17 23:59:35+00:00,0,0,0,,,
1,1174110634541142017,https://twitter.com/mrkwhite/status/1174110634541142017,mrkwhite,,Did @WeWork just Jump the Shark? https://www.forbes.com/sites/carlieporterfield/2019/09/17/wework-delays-20-billion-ipo-as-valuation-plunges/ …,2019-09-17 23:59:23+00:00,0,0,0,@WeWork,,
2,1174110552601313281,https://twitter.com/ElieFinegold/status/1174110552601313281,ElieFinegold,,"In light of #WeWork pulling their IPO, my analysis of their use of a loophole in the JOBS act to limit disclosure and corporate controls requirements - a loophole that closes for them 12/31/19 ⁦ @profgalloway⁩https://www.linkedin.com/pulse/wework-ipo-part-ii-here-represent-egc-elie-finegold …",2019-09-17 23:59:04+00:00,0,3,3,@profgalloway,#WeWork,
3,1174110368332992513,https://twitter.com/TiKawamoto/status/1174110368332992513,TiKawamoto,nic__carter,Only the best marketers at WeWork. This #WeRetarded campaign is really taking off.,2019-09-17 23:58:20+00:00,0,5,5,,#WeRetarded,
4,1174110365740724224,https://twitter.com/RimuldarFund/status/1174110365740724224,RimuldarFund,,これ凄いね。意識高い人たちがバチバチにやり合う感じ。30万払って金融リテラシーをWeWorkで学ぶ私、参加した時点で目的達成() お金のライザップ？ なぜ30万円払って「お金」のパーソナルトレーニングを受けるのかhttps://www.itmedia.co.jp/business/articles/1909/11/news079.html#utm_term=share_sp …,2019-09-17 23:58:19+00:00,0,0,0,,#utm_term,
5,1174110106482593792,https://twitter.com/opinion_left/status/1174110106482593792,opinion_left,MikeIsaac,WeWork will fail b/c of this umbrella,2019-09-17 23:57:17+00:00,0,2,2,,,
6,1174110079391428608,https://twitter.com/ellenhuet/status/1174110079391428608,ellenhuet,,"scooplet, emphasis on ""-let"" --- WeWork had a small round of job cuts today in its Made by We unit (now known as WeWork Now). with @GillianTan:https://www.bloomberg.com/news/articles/2019-09-17/wework-makes-small-round-of-staff-cuts-hours-after-delaying-ipo …",2019-09-17 23:57:11+00:00,13,16,16,@GillianTan,,
7,1174109902005919744,https://twitter.com/butamissa0/status/1174109902005919744,butamissa0,,論点の内容が面白い勉強になるなー 不動産好景気でも赤字であること、オフィスの賃貸が主要収益なのにハイテク企業として評価すること、この2点への懸念はすごく納得感ある。 WEWORKという新しいベンチャーがイメージ... #NewsPickshttps://npx.me/dH9J/AuOm?from=twitter …,2019-09-17 23:56:29+00:00,0,0,0,,#NewsPickshttps,
8,1174109897132109824,https://twitter.com/Kitsune808/status/1174109897132109824,Kitsune808,tracyalloway,"Because it's #WeWork, you must have DOGS & beer in the office. Just tell/text the dog to spill some beer near the umbrella tip & it will float out of the way... but Neuman likely already solved your problem, yes? #stableGenius, WEdog",2019-09-17 23:56:28+00:00,0,0,0,,#WeWork #stableGenius,
9,1174109879130132480,https://twitter.com/dyjh/status/1174109879130132480,dyjh,,Getting somehow back to normal ... | WeWork’s Adam Neumann admits to being ‘humbled’ https://www.ft.com/content/7d543f5a-d94d-11e9-8f9b-77216ebe1f17?shareType=nongift …,2019-09-17 23:56:23+00:00,0,2,2,,,
