,id,permalink,username,to,text,date,retweets,favorites,replies,mentions,hashtags,geo
0,1186794314824929280,https://twitter.com/ViralPearl/status/1186794314824929280,ViralPearl,,SoftBank clinches deal to take over WeWork: sources http://viralpearl.com/softbank-clinches-deal-to-take-over-wework-sources/ …,2019-10-22 23:59:48+00:00,0,1,1,,,
1,1186794245153116160,https://twitter.com/aaaxon/status/1186794245153116160,aaaxon,,"思ったよりも早くショートするのか。""WeWork, in danger of running out of cash in the coming weeks, ..."" via wsj ソフトバンクはキャップストーンの一つを崩れないように早期補強しないと、他にも影響が出そう。",2019-10-22 23:59:32+00:00,0,0,0,,,
2,1186794213154775040,https://twitter.com/tsgiles/status/1186794213154775040,tsgiles,ellenhuet,"One of the WeWork Slack posts read: “So we’re too broke to pay employees severance, but Adam gets $200m?” https://twitter.com/ellenhuet/status/1186791202378530816 …",2019-10-22 23:59:24+00:00,11,23,23,,,
3,1186794155885944832,https://twitter.com/CollettKevin/status/1186794155885944832,CollettKevin,CollettKevin,2/ no re-negotiation of debt terms as you are willing to take control via a debt-for-equity swap as part of a legal debt restructuring. You either end up taking control of WeWork which is now meant be valued at $8bn for far less than that or,2019-10-22 23:59:10+00:00,0,0,0,,,
4,1186794041779736577,https://twitter.com/ramahchushma/status/1186794041779736577,ramahchushma,,SoftBank clinches deal to take over WeWork: Sources SoftBank clinches deal to take over WeWork: Sources #ETtechhttps://tech.economictimes.indiatimes.com/news/technology/wework-board-accepts-softbank-rescue-deal-source/71708348 …,2019-10-22 23:58:43+00:00,0,0,0,,#ETtechhttps,
5,1186793992190595072,https://twitter.com/TheKathyComer/status/1186793992190595072,TheKathyComer,,"SoftBank is paying WeWork founder Adam Neumann $1.7 billion to step off the board, reports say https://twitter.com/i/events/1186636645618995201 …",2019-10-22 23:58:31+00:00,0,0,0,,,
6,1186793983189700608,https://twitter.com/CollettKevin/status/1186793983189700608,CollettKevin,4wmturner,1/ At a simplified level: if you had the financial resources and risk tolerance it could be very lucrative to buy all the outstanding borrowings (which are probably trading below face value due to the risk of bankruptcy) and informing WeWork there will be,2019-10-22 23:58:29+00:00,0,0,0,,,
7,1186793955507220480,https://twitter.com/CharterhouseSq/status/1186793955507220480,CharterhouseSq,,"#WeWork (cont’d) < see legacy #thread above > “Without a cash infusion, WeWork would run out of money by mid-November”. @cnbc also reports that ‘WeWork’s Adam Neumann offered package worth up to $1.7 billion to step down from board’ https://www.cnbc.com/2019/10/22/weworks-adam-neumann-to-get-200-million-to-leave-board-report-says.html …pic.twitter.com/Yjj8seahqn",2019-10-22 23:58:23+00:00,0,0,0,@cnbc,#WeWork #thread,
8,1186793887391633408,https://twitter.com/AlphaVCcoms/status/1186793887391633408,AlphaVCcoms,dunkhippo33,"Clearly this isn't only a #Wework problem, but a CULTURE problem in SiliconValley #VC which continually (this isn't the 100th time any more) pumps up Founders & even teams with abhorrent ""values?"" then complains later when their ponzi they knew they were hoping to unload unravels",2019-10-22 23:58:06+00:00,0,2,2,,#Wework #VC,
9,1186793821197066240,https://twitter.com/D_A_Clem/status/1186793821197066240,D_A_Clem,,"WeWork needed a bailout, and thousands of employees are losing their jobs, but founder Adam Neumann will leave the company as a billionaire https://www.bloomberg.com/news/articles/2019-10-22/neumann-clings-to-billionaire-status-after-wework-gets-a-bailout … via @markets",2019-10-22 23:57:51+00:00,0,0,0,@markets,,
