,id,permalink,username,to,text,date,retweets,favorites,replies,mentions,hashtags,geo
0,1178097014501855232,https://twitter.com/smooveb/status/1178097014501855232,smooveb,,"My first question is, what makes WeWork a tech company? My second is, who couldn't see this coming? How WeWork went from a $47 billion valuation to talk of bankruptcy in just 6 weeks https://amp.businessinsider.com/weworks-nightmare-ipo#referrer=https%3A%2F%2Fwww.google.com&amp_tf=From%20%251%24s …",2019-09-28 23:59:50+00:00,0,0,0,,#referrer,
1,1178096524032528384,https://twitter.com/GaryHatch/status/1178096524032528384,GaryHatch,Austen,"WeWork burned $1.5 billion in the first half of this yr.Uber went public without proving its model was viable. $6.2 billion losses in its first two quarters as a publicly company. Lyft, its 7-year-old rival, reported $1.7 billion in losses this year. More https://www.cnn.com/2019/09/26/perspectives/wework-startups-overvalued/index.html …",2019-09-28 23:57:53+00:00,1,6,6,,,
2,1178096508006207489,https://twitter.com/KalpeshSPF/status/1178096508006207489,KalpeshSPF,elerianm,"I think as was stated by 1 former Fed Governor,the Mkt for repo operations has been diminished. & there is No way for big banks to make a market as Reserve ratios are too high. + WeWork (REITs & LL worried about WE), Saudi re build & 15 Sep Tax date all conflated to contribute.",2019-09-28 23:57:50+00:00,0,1,1,,,
3,1178096430977708032,https://twitter.com/LBBWORK1/status/1178096430977708032,LBBWORK1,,WeWork暴露記事で孫さんピンチ。アダムCEOを更迭か | ギズモード・ジャパン https://www.gizmodo.jp/2019/09/wework-burnt.html …,2019-09-28 23:57:31+00:00,0,0,0,,,
4,1178096051103907840,https://twitter.com/abcmachado/status/1178096051103907840,abcmachado,,Superinteressante!!! E bem sintomático dos tempos em que vivemos hoje!!! WeWork is a prime example of 'counterfeit capitalism' - Business Insider https://www.businessinsider.com/wework-is-a-prime-example-of-counterfeit-capitalism-2019-9 …,2019-09-28 23:56:01+00:00,1,33,33,,,
5,1178095741979353089,https://twitter.com/fudosanshokunin/status/1178095741979353089,fudosanshokunin,,米WeWork、新規契約を一時停止 FT報道：日本経済新聞 https://www.nikkei.com/article/DGXMZO50338580Y9A920C1000000/ …,2019-09-28 23:54:47+00:00,0,1,1,,,
6,1178095687713443840,https://twitter.com/Liz101/status/1178095687713443840,Liz101,,How WeWork spiraled from a $47 billion valuation to talk of bankruptcy in just 6 weeks https://www.businessinsider.com/weworks-nightmare-ipo …,2019-09-28 23:54:34+00:00,0,0,0,,,
7,1178095590233653248,https://twitter.com/banawedata/status/1178095590233653248,banawedata,,"So Much For Goldilocks. After WeWork debacle, IPO market slams brakes on unprofitable companies | Zero Hedge https://www.zerohedge.com/markets/so-much-goldilocks …",2019-09-28 23:54:11+00:00,0,0,0,,,
8,1178095397757173761,https://twitter.com/Paul__Walsh/status/1178095397757173761,Paul__Walsh,,I would love to see the seed and series a pitch decks that convinced investors that WeWork was a tech company and not a real estate company.,2019-09-28 23:53:25+00:00,0,6,6,,,
9,1178095364949168128,https://twitter.com/banawedata/status/1178095364949168128,banawedata,,"After WeWork debacle, IPO market slams brakes on unprofitable companies - Reuters https://www.reuters.com/article/us-usa-ipo/after-wework-debacle-ipo-market-slams-brakes-on-unprofitable-companies-idUSKBN1WC1WY …",2019-09-28 23:53:17+00:00,0,0,0,,,
