,id,permalink,username,to,text,date,retweets,favorites,replies,mentions,hashtags,geo
0,1192592367859187712,https://twitter.com/ResistanceMove/status/1192592367859187712,ResistanceMove,,Here’s what WeWork is giving laid-off employees who aren’t named Adam Neumann https://ift.tt/36LMBTF,2019-11-07 23:59:12+00:00,0,0,0,,,
1,1192592110832115712,https://twitter.com/tonywan/status/1192592110832115712,tonywan,,"For everyone riffing on SoftBank’s slides about WeWork today, just wait ‘till you see SoftBank’s 30-year vision deck from 2010. jesus. christ. (h/t @WadeMillward) https://cdn.group.softbank/en/corp/set/data/irinfo/presentations/vod/2010/pdf/press_20100625_01.pdf …pic.twitter.com/j21lS64asi",2019-11-07 23:58:11+00:00,0,7,7,@WadeMillward,,
2,1192592018255552512,https://twitter.com/Sense1Common/status/1192592018255552512,Sense1Common,,WeWork’s CEO walked away with $1.7 billion and left the company in shambles. #WeWork #corporateGreed #corruptionhttps://apple.news/Ahy-zDhebQmChaFqUZ6LADA …,2019-11-07 23:57:49+00:00,0,0,0,,#WeWork #corporateGreed #corruptionhttps,
3,1192592011523571712,https://twitter.com/Wework6/status/1192592011523571712,Wework6,jasminesukisuki,ホーム画面は、すっごいお堅い会社みたいな雰囲気出しつつ 一個ゲームできるページ作ったらおもろいと思うな。単純なゲームでハイスコアランキング機能とかつけて 毎月ゲーム増やす ホームページ作ったことねーから、技術的な事は分かんねーけどな（＾ω＾）,2019-11-07 23:57:47+00:00,0,0,0,,,
4,1192591831948759040,https://twitter.com/serlett_nc/status/1192591831948759040,serlett_nc,,Yo sé que WeWork es super comprensivo y acepta a todo mundo pero la neta no está cool que sean oficinas y tengamos a tres niños llorando.,2019-11-07 23:57:04+00:00,0,6,6,,,
5,1192591805449158656,https://twitter.com/AdesopeAdekola/status/1192591805449158656,AdesopeAdekola,,WeWork investor Softbank: My judgment was not right https://am7news.wordpress.com/2019/11/07/wework-investor-softbank-my-judgment-was-not-right/ …pic.twitter.com/tUUeU6xvIm,2019-11-07 23:56:58+00:00,0,0,0,,,
6,1192591478859665408,https://twitter.com/kiaoze/status/1192591478859665408,kiaoze,,"Softbank accuse 6,5 milliards de dollars de pertes suite à ses investissements dans WeWork, Slack et Uber http://bit.ly/2NMDSbk",2019-11-07 23:55:40+00:00,0,0,0,,,
7,1192591197065203712,https://twitter.com/miromiro55/status/1192591197065203712,miromiro55,,ソフトバンク赤字転落、決算説明会を解説、2019年11月6日。倒産、wework、ETF、ゴールドマンサックス。 https://www.youtube.com/watch?v=XbEzC33BJB4&feature=share …,2019-11-07 23:54:33+00:00,0,0,0,,,
8,1192591126403932161,https://twitter.com/DataRealest/status/1192591126403932161,DataRealest,,The Spectacular Rise and Fall of WeWork https://youtu.be/X2LwIiKhczo via @YouTube,2019-11-07 23:54:16+00:00,0,0,0,@YouTube,,
9,1192590980442198021,https://twitter.com/WeslleyTatum/status/1192590980442198021,WeslleyTatum,,Masa Son’s Masterwork Is A PowerPoint Presentation About WeWork That Will One Day Hang In The Louvre https://ift.tt/2PXtrVd,2019-11-07 23:53:41+00:00,0,0,0,,,
