,id,permalink,username,to,text,date,retweets,favorites,replies,mentions,hashtags,geo
0,1184257643336077312,https://twitter.com/iOptimizeRealty/status/1184257643336077312,iOptimizeRealty,,Corporate Lease Accounting & The WeWork Approach #CRE #TenantTipshttps://hubs.ly/H0ldWLm0,2019-10-15 23:59:59+00:00,0,0,0,,#CRE #TenantTipshttps,
1,1184257595625725954,https://twitter.com/kamaageakira/status/1184257595625725954,kamaageakira,,WeWorkで考えてみると、２通りの考え方があるはず。 ①レンタルオフィス企業 ②「場所」に新しい価値を与えるイノベーション企業 ①で考えるとやべーよやべーよってなるけど、②で考えると妥当な評価になるのかもしれない。 「それ」はどっちなのかがポイントなんだろう。俺は①だが。,2019-10-15 23:59:47+00:00,0,0,0,,,
2,1184257467368251393,https://twitter.com/PrettyBadLefty/status/1184257467368251393,PrettyBadLefty,,"The more I read about WeWork the more I realize how weird it is that we have like hundreds maybe thousands of similar, if smaller, companies that are just waiting to collapse once people realize just having an app doesnt make you a tech disrupter or whatever",2019-10-15 23:59:17+00:00,9,123,123,,,
3,1184257440302239744,https://twitter.com/malopez1975/status/1184257440302239744,malopez1975,,"Example of hope triumphing over intelligence FT:“SoftBank, the biggest shareholder in WeWork, has hired restructuring bankers at Houlihan Lokey in an effort to revive the troubled property rental company” #wework#softbank",2019-10-15 23:59:10+00:00,3,8,8,,#wework #softbank,
4,1184257199280754688,https://twitter.com/TrainWithBain/status/1184257199280754688,TrainWithBain,essayareayaitch,"The NPR show ""How I Built This"" had an episode about wework. You should check it out.",2019-10-15 23:58:13+00:00,0,1,1,,,
5,1184257159418114048,https://twitter.com/JessicaEder_gt/status/1184257159418114048,JessicaEder_gt,,"Con sus bonos en el suelo y sin su CCO, ¿se aproxima el fin de WeWork? http://dlvr.it/RGGmh1 pic.twitter.com/qrp36QKph4",2019-10-15 23:58:03+00:00,0,0,0,,,
6,1184256526703312897,https://twitter.com/albn/status/1184256526703312897,albn,aaronksaunders,"I believe this has been in the works for months, well before the wework saga, fwiw",2019-10-15 23:55:33+00:00,0,1,1,,,
7,1184256474354278400,https://twitter.com/TreasuryKiosk/status/1184256474354278400,TreasuryKiosk,,Goldman Sachs says it marked down WeWork stake by $80 million https://cnb.cx/2qgMRtj,2019-10-15 23:55:20+00:00,0,0,0,,,
8,1184256011365957632,https://twitter.com/liannapisani/status/1184256011365957632,liannapisani,,"“If you wake up on a Casper mattress... Uber to your desk at a WeWork, order DoorDash for lunch, take a Lyft home, and get dinner through Postmates, you’ve interacted with seven companies that will collectively lose nearly $14 billion this year.” https://www.theatlantic.com/ideas/archive/2019/10/say-goodbye-millennial-urban-lifestyle/599839/ …",2019-10-15 23:53:30+00:00,0,4,4,,,
9,1184256002666815488,https://twitter.com/twang/status/1184256002666815488,twang,dscheinm,Agree. I suspect we’ll see a material correction in commercial real estate market that will have serious consequences for the economy. Wework was artificially inflating occupancy rated.,2019-10-15 23:53:28+00:00,0,5,5,,,
