,id,permalink,username,to,text,date,retweets,favorites,replies,mentions,hashtags,geo
0,1176647447495364608,https://twitter.com/jmcduling/status/1176647447495364608,jmcduling,,"WeWork is the biggest occupier of commercial office space in New York, central London and no doubt other big cities. I wouldn't dismiss its predicament lightly. Me a few weeks ago: https://www.smh.com.au/business/companies/wework-s-ipo-saga-could-be-a-turning-point-for-tech-stocks-and-markets-20190912-p52qk6.html …",2019-09-24 23:59:47+00:00,0,2,2,,,
1,1176647443208900608,https://twitter.com/YaelSwerdlow/status/1176647443208900608,YaelSwerdlow,,‘This Is Not the Way Everybody Behaves.’ How Adam Neumann’s Over-the-Top Style Built WeWork. https://on.wsj.com/30yg3Z2,2019-09-24 23:59:46+00:00,0,1,1,,,
2,1176647428159623168,https://twitter.com/progmofo/status/1176647428159623168,progmofo,,"Adam Neumann gets fired after years of exploitation of both workers and WeWork financials and all it took was the complete tanking of the company's IPO: https://www.wsj.com/articles/neumann-expected-to-step-down-as-we-ceo-11569343912?mod=rsswn … Yet, regular folks like me and you get fired for 2 minutes of ""bad energy"":https://www.businessinsider.com/wework-rebekah-neumann-adam-gwyneth-paltrow-energy-goop-2019-9 …",2019-09-24 23:59:42+00:00,3,4,4,,,
3,1176647346983067648,https://twitter.com/miles202/status/1176647346983067648,miles202,,Picking up at @WeWork mug to put on the shelf next to my #kozmo cup,2019-09-24 23:59:23+00:00,0,0,0,@WeWork,#kozmo,
4,1176647302133571584,https://twitter.com/hcrubin2009/status/1176647302133571584,hcrubin2009,tictoc,#CEO #CSuite #management #AdamNeumann #WeWork #realestatehttps://twitter.com/tictoc/status/1176576195820969985 …,2019-09-24 23:59:12+00:00,0,0,0,,#CEO #CSuite #management #AdamNeumann #WeWork #realestatehttps,
5,1176647291115102210,https://twitter.com/nikkei/status/1176647291115102210,nikkei,,「私に向けられた詮索が大きな障害に」。シェアオフィス「WeWork」のウィーカンパニー共同創業者、アダム・ニューマン氏がCEO職を辞任しました。ソフトバンクグループなど既存株主との溝が深まっていました。 https://s.nikkei.com/2lvalJ8,2019-09-24 23:59:09+00:00,28,41,41,,,
6,1176647245745156096,https://twitter.com/WallStreetOasis/status/1176647245745156096,WallStreetOasis,,WeWork C.E.O. Adam Neumann Steps Down Under Pressure https://nyti.ms/2moCZM4,2019-09-24 23:58:59+00:00,0,0,0,,,
7,1176647219514003458,https://twitter.com/RetirementRight/status/1176647219514003458,RetirementRight,,We are going to drop over 50% from here. Top was wework and impeachment. Hold on tight pic.twitter.com/8UxlHmmC6u,2019-09-24 23:58:52+00:00,1,7,7,,,
8,1176647164191268865,https://twitter.com/CheeButter/status/1176647164191268865,CheeButter,,https://www.businessinsider.com/wework-vp-lawsuit-discrimination-cultish-culture-2019-9 … This is crazy fam #businessnews #investorscorner #wework pic.twitter.com/S9czQ2Hs5L,2019-09-24 23:58:39+00:00,0,0,0,,#businessnews #investorscorner #wework,
9,1176647158445039616,https://twitter.com/saridder/status/1176647158445039616,saridder,,"CEO ouster, looming layoffs and devaluation turn WeWork into cautionary tale https://ift.tt/2mz2s5m",2019-09-24 23:58:38+00:00,0,0,0,,,
