,id,permalink,username,to,text,date,retweets,favorites,replies,mentions,hashtags,geo
0,1171574058753888256,https://twitter.com/robertholmes/status/1171574058753888256,robertholmes,pboockvar,"Hypothesis: On day one of WeWork trading, Uber investors will completely bail and reinvest all of their profits in WeWork. Any flaws?",2019-09-10 23:59:57+00:00,0,0,0,,,
1,1171573854860455936,https://twitter.com/wolfinrangel/status/1171573854860455936,wolfinrangel,pedropithan,Se tu entra de android la na wework o pessoal ri de você no elevador,2019-09-10 23:59:08+00:00,0,0,0,,,
2,1171573625369047046,https://twitter.com/mr_james_c/status/1171573625369047046,mr_james_c,alex,TBH not as weird as WeWork buying a wave pool company.,2019-09-10 23:58:13+00:00,0,1,1,,,
3,1171573555823349760,https://twitter.com/frecaze/status/1171573555823349760,frecaze,,"(@WeWork in Lima, LIM) https://www.swarmapp.com/c/i60NA5Bcp06 pic.twitter.com/Op97zB4X4D",2019-09-10 23:57:57+00:00,0,0,0,@WeWork,,
4,1171573511451828226,https://twitter.com/frecaze/status/1171573511451828226,frecaze,,WeWork https://www.swarmapp.com/frecaze/checkin/5d7838685c13480008a3dc51?s=OD6PAzSn4nR1233jAiAsihIU15A …,2019-09-10 23:57:46+00:00,0,0,0,,,
5,1171573338583339008,https://twitter.com/withnic/status/1171573338583339008,withnic,,シード調達中のスタートアップなのにWeWorkに入居？ 黄色信号だね https://coralcap.co/2019/09/wework-in-early-stage …,2019-09-10 23:57:05+00:00,0,2,2,,,
6,1171573282467807232,https://twitter.com/viplav76/status/1171573282467807232,viplav76,,"$47B in the last pvt round. @WeWork may be looking at $15-18B, going public. That's a serious discount! Curiosity has surrounded pvt tech valuations for some time now.. @Uber & @SlackHQ's #ipo experience is making things more real.",2019-09-10 23:56:51+00:00,0,0,0,@WeWork @Uber @SlackHQ,#ipo,
7,1171573158404661248,https://twitter.com/MarkLittlewood/status/1171573158404661248,MarkLittlewood,profgalloway,Bad night for the iceberg.,2019-09-10 23:56:22+00:00,0,0,0,,,
8,1171573066993938432,https://twitter.com/PasStarNews/status/1171573066993938432,PasStarNews,,WeWork IPO in doubt as bondholders grow anxious https://trib.al/jDpb4fq,2019-09-10 23:56:00+00:00,0,0,0,,,
9,1171573052678656000,https://twitter.com/abel7777abel/status/1171573052678656000,abel7777abel,abel7777abel,世界同時株安の巻き戻し＝景気敏感株の巻き戻し なので、当然バリュー指数優位になります そんな状況で米国金利やWeworkの問題でグロースのバリュエーションへの不安心理が台頭し、米国で下げており、それが日本へ波及 昨日はその影響がダブルで来たのかなと理解しています https://twitter.com/abel7777abel/status/1171356524972658688 …,2019-09-10 23:55:57+00:00,4,15,15,,,
