,id,permalink,username,to,text,date,retweets,favorites,replies,mentions,hashtags,geo
0,1186069494684250114,https://twitter.com/endotetsuya/status/1186069494684250114,endotetsuya,,パートナーはファンドの顔。コンサルと一緒で属人的。誰がファンドを率いているか。詳しい事は解りませんがweworkの件で引責辞任でしょうか。 / ソフトバンク・ビジョン・ファンドのパートナーが辞任 #NewsPickshttps://npx.me/LXB7/N1YK?from=twitter …,2019-10-20 23:59:38+00:00,0,0,0,,#NewsPickshttps,
1,1186069377159852033,https://twitter.com/magicsilicon/status/1186069377159852033,magicsilicon,,Has @JohnCarreyrou started writing about Wework already? #justasking,2019-10-20 23:59:10+00:00,0,0,0,@JohnCarreyrou,#justasking,
2,1186068176943140864,https://twitter.com/joseapereira/status/1186068176943140864,joseapereira,,"Visão, bullshit ou fraude? Scott Galloway destrincha o WeWork, Uber e Softbank https://braziljournal.com/visao-bullshit-ou-fraude-scott-galloway-destrincha-o-wework-uber-e-softbank …",2019-10-20 23:54:24+00:00,0,0,0,,,
3,1186068087092604928,https://twitter.com/posix4e/status/1186068087092604928,posix4e,balajis,"That deal was special for a bunch reasons . Wework was also special but in a bad way. I think Scott is right, don't smoke your own supply if you can get free dd.",2019-10-20 23:54:02+00:00,0,0,0,,,
4,1186066817673875456,https://twitter.com/puchogen/status/1186066817673875456,puchogen,,WeWorkの小学校版、WeGrowとか有ったのかｗｗ,2019-10-20 23:49:00+00:00,0,1,1,,,
5,1186066654075248640,https://twitter.com/secretspartanuk/status/1186066654075248640,secretspartanuk,,The creators of HBO's 'Silicon Valley' say the tech industry's lack of self-awareness is what makes it a good punchline — and explain why there's no WeWork episode via /r/technology https://ift.tt/2P0PrxT,2019-10-20 23:48:21+00:00,0,0,0,,,
6,1186066065337606149,https://twitter.com/mpetyx/status/1186066065337606149,mpetyx,,WeWork teams with Washington state for new maritime startup accelerator https://l.apilama.com/2Bmx3ri,2019-10-20 23:46:00+00:00,0,0,0,,,
7,1186065731852484608,https://twitter.com/drewmeyers/status/1186065731852484608,drewmeyers,napkatz,Yea… that’s the model. I’ve long been much more bullish on @IndustriousHQ than @WeWork,2019-10-20 23:44:41+00:00,0,2,2,@IndustriousHQ @WeWork,,
8,1186063455188447233,https://twitter.com/hayesda/status/1186063455188447233,hayesda,,@GerberKawasaki check this deconstruction of wework and the company that is referenced at the end - https://www.google.co.jp/amp/s/amp.ft.com/content/9499e12a-e356-11e9-9743-db5a370481bc …,2019-10-20 23:35:38+00:00,0,0,0,@GerberKawasaki,,
9,1186063414394667008,https://twitter.com/rtyayo_bot/status/1186063414394667008,rtyayo_bot,,龍世ぷろでゅーさー！新しい記事ですぅー！ 学費約500万円の「WeWork小学校」が閉鎖へ http://feedproxy.google.com/~r/SdJapan/~3/bgxtpzHw5AE/wework-to-shutter-its-private-elementary-school-after-current-school-year-pickupnews …,2019-10-20 23:35:28+00:00,0,0,0,,,
