,id,permalink,username,to,text,date,retweets,favorites,replies,mentions,hashtags,geo
0,1169037211188133888,https://twitter.com/motoki_1229/status/1169037211188133888,motoki_1229,,わかりやすかったです。 色んな意見が飛び交っているだけに、今後も注目してみていきたい。 Q. WeWorkの赤字が巨大なのは何故か？｜決算が読めるようになるノート @irnote｜note（ノート）https://irnote.com/n/na160b0211051,2019-09-03 23:59:25+00:00,0,0,0,@irnote,,
1,1169033277589450752,https://twitter.com/tokusenjouhou20/status/1169033277589450752,tokusenjouhou20,,weworkにフォローされて、こりゃ忖度発言しかできなくなるわ と思ったけど、そっこーで外れてて安堵,2019-09-03 23:43:47+00:00,0,3,3,,,
2,1169032962773528577,https://twitter.com/IleanaPatriciaG/status/1169032962773528577,IleanaPatriciaG,,Paco y yo hace tiempo buscábamos otro trabajo y por coincidencia los dos terminamos trabajando en WeWork... ya no me pueden decir que no estamos destinados a estar juntos (mi hit es saber que lo puedo ver con solo bajar unos pisos),2019-09-03 23:42:32+00:00,0,2,2,,,
3,1169032669608497153,https://twitter.com/sfagency/status/1169032669608497153,sfagency,,Tonight! @WeWork #Vancouver → http://bit.ly/2jXSEkJ pic.twitter.com/WHRXZ068PU,2019-09-03 23:41:22+00:00,0,1,1,@WeWork,#Vancouver,
4,1169031848711925760,https://twitter.com/TomoyaJc9/status/1169031848711925760,TomoyaJc9,,Q. WeWorkのシェアオフィスは利益が出るビジネスなのか？｜決算が読めるようになるノート @irnote｜note（ノート）https://irnote.com/n/ncaf1ee81a383,2019-09-03 23:38:06+00:00,0,0,0,@irnote,,
5,1169031571900440577,https://twitter.com/TomoyaJc9/status/1169031571900440577,TomoyaJc9,,Q. WeWorkの赤字が巨大なのは何故か？｜決算が読めるようになるノート @irnote｜note（ノート） https://irnote.com/n/na160b0211051 WeWorkの赤字が非常に大きいのは、開拓中あるいは契約待ち、あるいは工事中の物件が非常に多く、実際にそれらはコストはかかるものの、売上が発生していないからだと言える,2019-09-03 23:37:00+00:00,0,0,0,@irnote,,
6,1169031169138208768,https://twitter.com/BarryWasHere3/status/1169031169138208768,BarryWasHere3,WeWork,Wow unreal,2019-09-03 23:35:24+00:00,0,1,1,,,
7,1169029884204728322,https://twitter.com/wealthprepared/status/1169029884204728322,wealthprepared,,WeWork’s all-male board is not its biggest board diversity problem http://bit.ly/2LnnKMl,2019-09-03 23:30:18+00:00,0,0,0,,,
8,1169029825128013835,https://twitter.com/FortuneMagazine/status/1169029825128013835,FortuneMagazine,,The case for (and against) investing in WeWork http://bit.ly/32scghx,2019-09-03 23:30:04+00:00,0,5,5,,,
9,1169028948300369920,https://twitter.com/kovancouverta/status/1169028948300369920,kovancouverta,,薄々そうなるのではと思ってたけど、連休明けでみんなワークフロームホーム。 WeWorkじゃなくてIWork。,2019-09-03 23:26:35+00:00,0,0,0,,,
