,id,permalink,username,to,text,date,retweets,favorites,replies,mentions,hashtags,geo
0,1177372252003807235,https://twitter.com/DatBea23/status/1177372252003807235,DatBea23,WeWork,Aren’t y’all going bankrupt?,2019-09-26 23:59:54+00:00,0,1,1,,,
1,1177371899883610112,https://twitter.com/mikecooke2008/status/1177371899883610112,mikecooke2008,WeWork,Save your cash!,2019-09-26 23:58:30+00:00,0,1,1,,,
2,1177371847647727616,https://twitter.com/alpaka/status/1177371847647727616,alpaka,,WeWorkでなくとも渋谷とか恵比寿とか家賃高いとこにスタートアップいたら「なんで？」ってなるかもですねえ、採用がしやすいとか色々あるのかもしれないけど。 個人的には小伝馬町とか浜町とか人形町とか「都心アクセスいいのに家賃が相対的に安い」ところが好きです,2019-09-26 23:58:17+00:00,10,57,57,,,
3,1177371789699076096,https://twitter.com/vbkaisetsu/status/1177371789699076096,vbkaisetsu,,資金繰りなんて気にしてたらセクシーじゃないよね。 #wework #進次郎さんにキリッと朗読してほしいコメント,2019-09-26 23:58:03+00:00,0,2,2,,#wework #進次郎さんにキリッと朗読してほしいコメント,
4,1177371713169846272,https://twitter.com/peterlamka/status/1177371713169846272,peterlamka,,WeWork Has Only A Few Months Of Cash Left... And Is Selling Adam Neumann's Gulfstream https://www.zerohedge.com/markets/wework-has-only-few-months-cash-left-and-selling-adam-neumanns-gulfstream …,2019-09-26 23:57:45+00:00,0,0,0,,,
5,1177371643825537026,https://twitter.com/falahnewss/status/1177371643825537026,falahnewss,,"WeWork’s Adam Neumann’s private jet grounded, up for sale – Fox Business https://falah.biz/weworks-adam-neumanns-private-jet-grounded-up-for-sale-fox-business/ …pic.twitter.com/1jiZUTgJTb",2019-09-26 23:57:29+00:00,0,0,0,,,
6,1177371616021364736,https://twitter.com/bjohn352/status/1177371616021364736,bjohn352,garybasin,"Debt to finance buildings he bought and now rents to WeWork. He’s coming out of this just fine, he’s got cash and real estate, his investors have a money-losing “business” that lost 75% of its value in a month before being pulled from IPO for fear there would be no bid at all $WE",2019-09-26 23:57:22+00:00,1,4,4,,,
7,1177371256607215616,https://twitter.com/Eug_Ng/status/1177371256607215616,Eug_Ng,,Softbank’s Masayoshi Son finally coming into his senses after ploughing $10 billion into WeWork. pic.twitter.com/IXeeZzUbZU,2019-09-26 23:55:56+00:00,1,6,6,,,
8,1177371134695804929,https://twitter.com/Luisjoargue/status/1177371134695804929,Luisjoargue,,"WeWork: cómo el excéntrico estilo de vida de Adam Neumann, su multimillonario fundador, terminó afectando a la empresa http://dlvr.it/RDykVj",2019-09-26 23:55:27+00:00,0,0,0,,,
9,1177371106186907648,https://twitter.com/Karaev_Fan/status/1177371106186907648,Karaev_Fan,RiniMMA,"Peloton down as well. Uber, Lyft, Slack all underwater WeWork was the reverse Netscape. The golden age of bloated valuations from private investor liquidity is over",2019-09-26 23:55:20+00:00,0,1,1,,,
