,id,permalink,username,to,text,date,retweets,favorites,replies,mentions,hashtags,geo
0,1176284896563781632,https://twitter.com/webuproar/status/1176284896563781632,webuproar,,https://www.theinformation.com/articles/why-wework-needs-cash-fast?utm_source=webuproar … Why WeWork Needs Cash Fast,2019-09-23 23:59:08+00:00,0,0,0,,,
1,1176284826518937602,https://twitter.com/meiasestileiras/status/1176284826518937602,meiasestileiras,brocololis,eu to perto do itaim no wework da rua pequetita (em uma startup de eventos). Caralho boa!!#!,2019-09-23 23:58:51+00:00,0,0,0,,#,
2,1176284742955569153,https://twitter.com/athendoflight/status/1176284742955569153,athendoflight,,Firing Adam Neumann won't solve the flaws in WeWork's business model https://www.businessinsider.com/firing-adam-neumann-wont-solve-flaws-in-wework-business-model-2019-9 … So?,2019-09-23 23:58:31+00:00,0,0,0,,,
3,1176284714866548736,https://twitter.com/meiermq/status/1176284714866548736,meiermq,,"""If u wake up on a Casper mattress,hail a Lyft to get to your desk at WeWork,use DoorDash to order lunch to the office,hail another Lyft home, and UberEats bring u dinner, you have spent your day interacting with companies that will collectively lose nearly $13Billions this year""",2019-09-23 23:58:24+00:00,0,9,9,,,
4,1176284592900399105,https://twitter.com/WalshonMergers/status/1176284592900399105,WalshonMergers,,"Commence excessive forehead smacking. The company’s updated S-1 in September got rid of numerous references to “break-even,” “profitable,” and “cash flow” The WeWork mess, explained https://www.vox.com/recode/2019/9/23/20879656/wework-mess-explained-ipo-softbank …",2019-09-23 23:57:55+00:00,1,1,1,,,
5,1176284556778967040,https://twitter.com/tonyobregon/status/1176284556778967040,tonyobregon,,The #GigEconomy is in trouble. WeWork and Uber need to make big changes in order to survive. https://lnkd.in/egW4g_d,2019-09-23 23:57:47+00:00,0,1,1,,#GigEconomy,
6,1176284419834826753,https://twitter.com/Broker_Brett/status/1176284419834826753,Broker_Brett,,"It was rad recording this pod with @AlexMaffeo of @BoostInsurance, we hit the #api convo hard, #WeWork's stalled IPO, #InsurTech Connect ( #ITC) in Vegas and much more. There was some great overlap with what we're building at @FinaeoHQ too. CC @InsNerdshttps://youtu.be/R6fLCA5E0Vo",2019-09-23 23:57:14+00:00,2,12,12,@AlexMaffeo @BoostInsurance @FinaeoHQ @InsNerdshttps,#api #WeWork #InsurTech #ITC,
7,1176284072898727936,https://twitter.com/roast_fish_koge/status/1176284072898727936,roast_fish_koge,,weworkは評価額がボロボロになっても強行上場する日本スタートアップを見習おうな( ･ㅂ･)و ̑̑,2019-09-23 23:55:51+00:00,4,7,7,,,
8,1176284038945861632,https://twitter.com/MimiToday/status/1176284038945861632,MimiToday,,oh look. Wework...,2019-09-23 23:55:43+00:00,0,2,2,,,
9,1176283871190511616,https://twitter.com/lopezunwired/status/1176283871190511616,lopezunwired,,Cramer rants against hyped-up IPOs such as WeWork — Peloton is just 'a way to hang your towels up' https://cnb.cx/2mAcfbt,2019-09-23 23:55:03+00:00,0,0,0,,,
