,id,permalink,username,to,text,date,retweets,favorites,replies,mentions,hashtags,geo
0,1187156701792952320,https://twitter.com/jefffocker/status/1187156701792952320,jefffocker,,Mayayoshi Son should have invested in $tsla not wework eh,2019-10-23 23:59:48+00:00,0,0,0,,,
1,1187156597950181376,https://twitter.com/m0gm0gsan/status/1187156597950181376,m0gm0gsan,,性差別、人種差別、サウジ王族との密会…まだまだ出てくるWeWork従業員「衝撃の新証言」【後編】｜BUSINESS INSIDER https://www.businessinsider.jp/post-200109 後編もヤバイな…,2019-10-23 23:59:23+00:00,3,4,4,,,
2,1187156546775605248,https://twitter.com/iamhelenchoi/status/1187156546775605248,iamhelenchoi,latimes,@FundraisingInn1 #WeWork Open Space disrupted... https://twitter.com/latimes/status/1187078358917668864 …,2019-10-23 23:59:11+00:00,0,0,0,@FundraisingInn1,#WeWork,
3,1187156506581426176,https://twitter.com/oo84oo84/status/1187156506581426176,oo84oo84,,WeWorkは土地の固定費が高いので、人件費を削るしかない。日本のように空き家を転換するとかはイメージ湧くけどな。 https://www.nikkei.com/article/DGXMZO51325730U9A021C1000000/ …,2019-10-23 23:59:02+00:00,0,0,0,,,
4,1187156491930931200,https://twitter.com/webuproar/status/1187156491930931200,webuproar,,https://www.bloomberg.com/opinion/articles/2019-10-23/the-wework-debacle-is-not-entirely-a-laughing-matter?utm_source=webuproar … WeWork Is Not (Entirely) a Laughing Matter,2019-10-23 23:58:58+00:00,0,0,0,,,
5,1187156488143269888,https://twitter.com/jeffxie26/status/1187156488143269888,jeffxie26,,"Didn’t think about renting place at #WeWork until now. To be honest, they really have the best office space in market. So they do have great product right?",2019-10-23 23:58:57+00:00,0,0,0,,#WeWork,
6,1187156475795263488,https://twitter.com/harada/status/1187156475795263488,harada,,IPO目前のWeWorkが炎上中。ソフトバンクが｢470億ドル｣と値踏みした成長企業の“知られざる実態” | BUSINESS INSIDER JAPAN https://www.businessinsider.jp/post-199287,2019-10-23 23:58:54+00:00,0,0,0,,,
7,1187156401698701312,https://twitter.com/mcbridesg/status/1187156401698701312,mcbridesg,,"Softbank to seek CFIUS review of its WeWork deal. Scoop w @damclaugh on terminal now, coming soon to web",2019-10-23 23:58:37+00:00,5,10,10,@damclaugh,,
8,1187156344165617666,https://twitter.com/OhLikeMorkAnd/status/1187156344165617666,OhLikeMorkAnd,shannonpareil,Every friend/colleague I’ve texted this piece to has written back to say WeWork is their favorite story of the year and that this made them laugh,2019-10-23 23:58:23+00:00,0,0,0,,,
9,1187156282429595648,https://twitter.com/VijayIbiza/status/1187156282429595648,VijayIbiza,,WeWork’s Implosion Shows How SoftBank Is Breaking the World https://www.vice.com/en_us/article/d3ae7y/weworks-implosion-shows-how-softbank-is-breaking-the-world?utm_campaign=sharebutton … via @vice #weWTF #techlash #techbubble,2019-10-23 23:58:08+00:00,0,0,0,@vice,#weWTF #techlash #techbubble,
