,id,permalink,username,author_id,text,date,formatted_date,to,retweets,favorites,replies,mentions,hashtags,urls,geo
0,1171211653146431488,https://twitter.com/TellsTheFuture/status/1171211653146431488,TellsTheFuture,993679795685904385,"@WeWork, @WeWorkAdam and whoever agreed to the WeWork pitch at @SoftBank all pictured below.pic.twitter.com/VW4q3XbV4y",2019-09-09 23:59:52+00:00,Mon Sep 09 23:59:52 +0000 2019,zerohedge,0,2,2,@WeWork @WeWorkAdam @SoftBank,,,
1,1171211553598631937,https://twitter.com/bullbear48/status/1171211553598631937,bullbear48,2720961031,wework,2019-09-09 23:59:29+00:00,Mon Sep 09 23:59:29 +0000 2019,,0,0,0,,,,
2,1171211521772400640,https://twitter.com/Calvinballin1/status/1171211521772400640,Calvinballin1,1014598984097202176,"That should be good for new all time stock market highs. I mean, with so many excellent once in a life-time buy opportunities such as WeWork, Tesla, Shopify, Ford, GE, AT&T and Verizon staring you in the face, how could you not buy. https://twitter.com/FirstSquawk/status/1171211039557316608 …",2019-09-09 23:59:21+00:00,Mon Sep 09 23:59:21 +0000 2019,FirstSquawk,1,4,4,,,https://twitter.com/FirstSquawk/status/1171211039557316608,
3,1171211520593866752,https://twitter.com/mastersinvest/status/1171211520593866752,mastersinvest,965745021285576704,"""SoftBank is pressing WeWork to postpone the stock offering after investors expressed serious concerns about the business and its corporate governance, said the people, who asked not to be identified because the discussions are private."" Bloomberg https://www.bloomberg.com/news/articles/2019-09-09/softbank-is-said-to-push-wework-to-postpone-its-contentious-ipo …",2019-09-09 23:59:21+00:00,Mon Sep 09 23:59:21 +0000 2019,,0,5,5,,,https://www.bloomberg.com/news/articles/2019-09-09/softbank-is-said-to-push-wework-to-postpone-its-contentious-ipo,
4,1171211491439185921,https://twitter.com/webuproar/status/1171211491439185921,webuproar,711638286339579904,https://www.curbed.com/2019/8/23/20828884/wework-ipo-coworking?utm_source=webuproar … WeWork may fail. Coworking won’t,2019-09-09 23:59:14+00:00,Mon Sep 09 23:59:14 +0000 2019,,0,0,0,,,https://www.curbed.com/2019/8/23/20828884/wework-ipo-coworking?utm_source=webuproar,
5,1171211446690156549,https://twitter.com/azure_alain/status/1171211446690156549,azure_alain,291972367,I hope they don’t cock block us on this wework IPO daddy needs some new shoes,2019-09-09 23:59:03+00:00,Mon Sep 09 23:59:03 +0000 2019,,0,1,1,,,,
6,1171211130301222917,https://twitter.com/zerohedge/status/1171211130301222917,zerohedge,18856867,"WeWork has $47 billion in lease commitments, the 3rd most in the world, trailing only Petrobras and Sinopec. This will be one epic bankruptcy https://www.zerohedge.com/health/softbank-urges-wework-shelve-its-ipo-its-time-think-unthinkable …pic.twitter.com/QrHLziglyC",2019-09-09 23:57:48+00:00,Mon Sep 09 23:57:48 +0000 2019,,151,404,404,,,https://www.zerohedge.com/health/softbank-urges-wework-shelve-its-ipo-its-time-think-unthinkable,
7,1171211085552050177,https://twitter.com/Carnage4Life/status/1171211085552050177,Carnage4Life,11336782,Softbank panicking that it'll never be trusted with investors funds again if WeWork IPOs at $20B when they invested $2B at $47B valuation just 8 months ago. Total Softbank investment in WeWork is $10B so this is the funds poster boy. https://www.ft.com/content/111f8e00-d346-11e9-8367-807ebd53ab77 …,2019-09-09 23:57:37+00:00,Mon Sep 09 23:57:37 +0000 2019,,28,58,58,,,https://www.ft.com/content/111f8e00-d346-11e9-8367-807ebd53ab77,
8,1171210816173068290,https://twitter.com/airiters/status/1171210816173068290,airiters,3370931398,SoftBank urges WeWork to put off its IPO as valuation sinks: report http://www.airiters.com/softbank-urges-wework-to-put-off-its-ipo-as-valuation-sinks-report/ …,2019-09-09 23:56:33+00:00,Mon Sep 09 23:56:33 +0000 2019,,0,0,0,,,http://www.airiters.com/softbank-urges-wework-to-put-off-its-ipo-as-valuation-sinks-report/,
9,1171210680906768384,https://twitter.com/saraashleyo/status/1171210680906768384,saraashleyo,44503856,SoftBank urges WeWork to shelve IPO https://www.ft.com/content/111f8e00-d346-11e9-8367-807ebd53ab77 … via @financialtimes,2019-09-09 23:56:01+00:00,Mon Sep 09 23:56:01 +0000 2019,,11,24,24,@financialtimes,,https://www.ft.com/content/111f8e00-d346-11e9-8367-807ebd53ab77,
10,1171210648241541121,https://twitter.com/zerohedge/status/1171210648241541121,zerohedge,18856867,"As SoftBank Urges WeWork To Shelve Its IPO, It's Time To Think The Unthinkable https://www.zerohedge.com/health/softbank-urges-wework-shelve-its-ipo-its-time-think-unthinkable …",2019-09-09 23:55:53+00:00,Mon Sep 09 23:55:53 +0000 2019,,22,66,66,,,https://www.zerohedge.com/health/softbank-urges-wework-shelve-its-ipo-its-time-think-unthinkable,
11,1171210432620769280,https://twitter.com/sivanakai/status/1171210432620769280,sivanakai,133761250,WeWork幹部はジャンク債を大量発行も、当面の資金調達 http://koebon.shop/2019/09/10/631189/ …,2019-09-09 23:55:01+00:00,Mon Sep 09 23:55:01 +0000 2019,,0,1,1,,,http://koebon.shop/2019/09/10/631189/,
12,1171210317046734848,https://twitter.com/PaperSpyletter/status/1171210317046734848,PaperSpyletter,1512983822,WeWork reportedly pressured by SoftBank to shelve IPO https://www.paperspy.com/2019/09/10/wework-reportedly-pressured-by-softbank-to-shelve-ipo/ …pic.twitter.com/oknSKZ1YaR,2019-09-09 23:54:34+00:00,Mon Sep 09 23:54:34 +0000 2019,,0,0,0,,,https://www.paperspy.com/2019/09/10/wework-reportedly-pressured-by-softbank-to-shelve-ipo/,
13,1171210275204280326,https://twitter.com/TellsTheFuture/status/1171210275204280326,TellsTheFuture,993679795685904385,"@WeWorkAdam @WeWork @SoftBank NOW I GET IT! #WeWork mission states: ""redefining success measured by personal fulfillment, not just the bottom line"" Now ur 50bn valuation makes sense - you don't care about profit, just feeling fulfilled, accounting gimmicks & mismatched duration pic.twitter.com/nNOG0dlycB",2019-09-09 23:54:24+00:00,Mon Sep 09 23:54:24 +0000 2019,,0,0,0,@WeWorkAdam @WeWork @SoftBank,#WeWork,,
14,1171209923876859905,https://twitter.com/PaperSpyletter/status/1171209923876859905,PaperSpyletter,1512983822,SoftBank urges WeWork to shelve IPO https://www.paperspy.com/2019/09/10/softbank-urges-wework-to-shelve-ipo/ …pic.twitter.com/RUZzhLhNso,2019-09-09 23:53:00+00:00,Mon Sep 09 23:53:00 +0000 2019,,0,0,0,,,https://www.paperspy.com/2019/09/10/softbank-urges-wework-to-shelve-ipo/,
15,1171209749687193600,https://twitter.com/csc95020/status/1171209749687193600,csc95020,868575726038953984,Don’t hoard all the value 4 urself #SoftBank I want some of that #We #IPO SoftBank reportedly asks WeWork to shelve IPO https://www.cnbc.com/2019/09/09/softbank-asks-wework-to-shelve-ipo-reports-ft.html?__source=iosappshare%7Ccom.atebits.Tweetie2.ShareExtension …,2019-09-09 23:52:19+00:00,Mon Sep 09 23:52:19 +0000 2019,,0,0,0,,#SoftBank #We #IPO,https://www.cnbc.com/2019/09/09/softbank-asks-wework-to-shelve-ipo-reports-ft.html?__source=iosappshare%7Ccom.atebits.Tweetie2.ShareExtension,
16,1171209748815011845,https://twitter.com/astuteinvesting/status/1171209748815011845,astuteinvesting,3240385912,*BREAKING* SoftBank urges WeWork to put off its IPO as valuation sinks: report http://www.marketwatch.com/news/story/softbank-urges-wework-put-off/story.aspx?guid=%7B57332BCC%2DBD57%2D493D%2D8E27%2D22260831B40A%7D&siteid=rss … #financepic.twitter.com/JZQwtShj5p,2019-09-09 23:52:18+00:00,Mon Sep 09 23:52:18 +0000 2019,,0,0,0,,#financepic,http://www.marketwatch.com/news/story/softbank-urges-wework-put-off/story.aspx?guid=%7B57332BCC%2DBD57%2D493D%2D8E27%2D22260831B40A%7D&siteid=rss,
17,1171209746742796288,https://twitter.com/dobrien80/status/1171209746742796288,dobrien80,479912894,Shelve the whole thing... Wow. #WeWork https://twitter.com/zerohedge/status/1170842396403347458 …,2019-09-09 23:52:18+00:00,Mon Sep 09 23:52:18 +0000 2019,zerohedge,0,0,0,,#WeWork,https://twitter.com/zerohedge/status/1170842396403347458,
18,1171209737645391872,https://twitter.com/remyxx/status/1171209737645391872,remyxx,878980344015273984,UBER、Slackと大型ユニコーンのIPOが豪快にコケ、ここに来てWeWorkを評価額が低いことを理由にIPO延期要請… 有り余った資金をプレIPO市場に突っ込み、バリュエーションを異次元の水準にまで膨らませ、結果、自らが苦しんでいるという地獄。 SBGの二号ファンドは本当に立ち上がるのだろうか。,2019-09-09 23:52:16+00:00,Mon Sep 09 23:52:16 +0000 2019,,1,14,14,,,,
19,1171209693638746112,https://twitter.com/viralbuzznews1/status/1171209693638746112,viralbuzznews1,2222025606,WeWork reportedly pressured by SoftBank to shelve IPO http://dlvr.it/RCnQ3g pic.twitter.com/X7l4uVeq6I,2019-09-09 23:52:05+00:00,Mon Sep 09 23:52:05 +0000 2019,,1,0,0,,,http://dlvr.it/RCnQ3g,
20,1171209520846163973,https://twitter.com/pocarles/status/1171209520846163973,pocarles,23074316,I see your point.,2019-09-09 23:51:24+00:00,Mon Sep 09 23:51:24 +0000 2019,Thorselectric,0,1,1,,,,
21,1171209478835974144,https://twitter.com/weswinham/status/1171209478835974144,weswinham,53077782,"^ this is the bull case for WeWork. WeWork doesn't have to be good, just better than a really, really low bar set by other CRE folks",2019-09-09 23:51:14+00:00,Mon Sep 09 23:51:14 +0000 2019,jim_brown,0,1,1,,,,
22,1171209310375776258,https://twitter.com/aglwest/status/1171209310375776258,aglwest,15452431,Sanity returning to markets? Wework...,2019-09-09 23:50:34+00:00,Mon Sep 09 23:50:34 +0000 2019,,0,3,3,,,,
23,1171209177152282628,https://twitter.com/BNNBloomberg/status/1171209177152282628,BNNBloomberg,109350515,SoftBank pushes WeWork to postpone its contentious IPO https://www.bnnbloomberg.ca/1.1313490 pic.twitter.com/sNy4h7P1K7,2019-09-09 23:50:02+00:00,Mon Sep 09 23:50:02 +0000 2019,,0,2,2,,,https://www.bnnbloomberg.ca/1.1313490,
24,1171209117156794368,https://twitter.com/cyrille_ts/status/1171209117156794368,cyrille_ts,29181394,SoftBank Pushes WeWork to Postpone Its Contentious IPO - Bloomberg https://www.bloomberg.com/news/articles/2019-09-09/softbank-is-said-to-push-wework-to-postpone-its-contentious-ipo …,2019-09-09 23:49:48+00:00,Mon Sep 09 23:49:48 +0000 2019,,0,0,0,,,https://www.bloomberg.com/news/articles/2019-09-09/softbank-is-said-to-push-wework-to-postpone-its-contentious-ipo,
25,1171208898193149953,https://twitter.com/_familytrust/status/1171208898193149953,_familytrust,1119531435004551168,SoftBank urges WeWork to shelve IPO Cool reception from investors to proposed float of lossmaking property group via Financial Times http://bit.ly/2NevhR5,2019-09-09 23:48:55+00:00,Mon Sep 09 23:48:55 +0000 2019,,0,0,0,,,http://bit.ly/2NevhR5,
26,1171208834590752768,https://twitter.com/RyanNegri/status/1171208834590752768,RyanNegri,109004465,Reprice exercised options? You think WeWork is going to refund all these employees?,2019-09-09 23:48:40+00:00,Mon Sep 09 23:48:40 +0000 2019,rationalwalk,0,0,0,,,,
27,1171208810956021760,https://twitter.com/ManemResearch/status/1171208810956021760,ManemResearch,142877899,If there's one thing I've learn with time is that bullshit companies can go on for a VERY LONG time when the market is going up! It's different when conditions get tougher. $tslaq #WeWork $uber,2019-09-09 23:48:35+00:00,Mon Sep 09 23:48:35 +0000 2019,,0,4,4,,#WeWork,,
28,1171208720187109377,https://twitter.com/Walker_Lot/status/1171208720187109377,Walker_Lot,820892042142384128,It really is stunning the amount of $$thrown at WeWork. Softbank invests at a $47 bln… https://goo.gl/fb/BbhYrJ,2019-09-09 23:48:13+00:00,Mon Sep 09 23:48:13 +0000 2019,,0,0,0,,,https://goo.gl/fb/BbhYrJ,
29,1171208706463322113,https://twitter.com/Occasion2B/status/1171208706463322113,Occasion2B,15627848,"It really is stunning the amount of $$thrown at WeWork. Softbank invests at a $47 bln valuation – now likely worth only $20 bln!!??,https://occasion-to-be.com/it-really-is-stunning-the-amount-of-thrown-at-wework-softbank-invests-at-a-47-bln-valuation-now-likely-worth-only-20-bln/ …",2019-09-09 23:48:10+00:00,Mon Sep 09 23:48:10 +0000 2019,,0,0,0,,,https://occasion-to-be.com/it-really-is-stunning-the-amount-of-thrown-at-wework-softbank-invests-at-a-47-bln-valuation-now-likely-worth-only-20-bln/,
30,1171208673756143623,https://twitter.com/revo/status/1171208673756143623,revo,814233,SoftBank urges WeWork to shelve IPO - Financial Times https://www.ft.com/content/111f8e00-d346-11e9-8367-807ebd53ab77 …,2019-09-09 23:48:02+00:00,Mon Sep 09 23:48:02 +0000 2019,,0,0,0,,,https://www.ft.com/content/111f8e00-d346-11e9-8367-807ebd53ab77,
31,1171208366674206720,https://twitter.com/bench_web/status/1171208366674206720,bench_web,1021646955858915330,2018/08/08 (水) 開催CyberAgent x referme WeWorkアークヒルズで開催 https://g-miura.jp/2018/07/28/post-1432/ …,2019-09-09 23:46:49+00:00,Mon Sep 09 23:46:49 +0000 2019,,0,0,0,,,https://g-miura.jp/2018/07/28/post-1432/,
32,1171208282062479361,https://twitter.com/nihonmama/status/1171208282062479361,nihonmama,25584105,"Remember when (just four days ago) @profgalloway told @business, ""I don't think this thing gets out, I don't think [WeWork's] anywhere near $20 billion dollars""? https://www.bloomberg.com/news/videos/2019-09-05/wework-isn-t-worth-anywhere-near-20-billion-nyu-s-galloway-says-video … おはようございます from Softbank:https://twitter.com/FinancialTimes/status/1171182641216929792 …",2019-09-09 23:46:29+00:00,Mon Sep 09 23:46:29 +0000 2019,FinancialTimes,0,0,0,@profgalloway @business,,"https://www.bloomberg.com/news/videos/2019-09-05/wework-isn-t-worth-anywhere-near-20-billion-nyu-s-galloway-says-video,https://twitter.com/FinancialTimes/status/1171182641216929792",
33,1171208272319266816,https://twitter.com/airj1012/status/1171208272319266816,airj1012,306861624,"Pass. Valuation halved is a huge red flag. Savings/employee ($17K to $7K) seems 2 good to be true, doesn't make sense. How often do large enterprises need to retrofit? Hire a consultant instead of SAS. Too expensive for bootstrapping firm. Do it for the Gram or the balance sheet?",2019-09-09 23:46:26+00:00,Mon Sep 09 23:46:26 +0000 2019,HyperChangeTV,0,0,0,,,,
34,1171208256871489541,https://twitter.com/Liane_385/status/1171208256871489541,Liane_385,943366996913143808,やっぱweworkやばいと思ってたんすね,2019-09-09 23:46:23+00:00,Mon Sep 09 23:46:23 +0000 2019,,0,0,0,,,,
35,1171208139800289290,https://twitter.com/josealivivas/status/1171208139800289290,josealivivas,53289004,Natural move: SoftBank urges WeWork to shelve IPO | Financial Times https://www.ft.com/content/111f8e00-d346-11e9-8367-807ebd53ab77 …,2019-09-09 23:45:55+00:00,Mon Sep 09 23:45:55 +0000 2019,,0,0,0,,,https://www.ft.com/content/111f8e00-d346-11e9-8367-807ebd53ab77,
36,1171208027321655299,https://twitter.com/jessefelder/status/1171208027321655299,jessefelder,1473431,"'Advisors for the We Company were said to still be testing investor appetite at a valuation of between $15bn and $20bn, far below the $47bn valuation given to WeWork when SoftBank invested $2bn in the business this year.' https://www.ft.com/content/111f8e00-d346-11e9-8367-807ebd53ab77 …",2019-09-09 23:45:28+00:00,Mon Sep 09 23:45:28 +0000 2019,,23,74,74,,,https://www.ft.com/content/111f8e00-d346-11e9-8367-807ebd53ab77,
37,1171207979179237377,https://twitter.com/kushalco/status/1171207979179237377,kushalco,2898466992,SoftBank urges WeWork to shelve IPO https://www.ft.com/content/111f8e00-d346-11e9-8367-807ebd53ab77?emailId=5d76c6c5fe82680004fdfbf8&segmentId=ce31c7f5-c2de-09db-abdc-f2fd624da608 … via @financialtimes,2019-09-09 23:45:16+00:00,Mon Sep 09 23:45:16 +0000 2019,,0,0,0,@financialtimes,,https://www.ft.com/content/111f8e00-d346-11e9-8367-807ebd53ab77?emailId=5d76c6c5fe82680004fdfbf8&segmentId=ce31c7f5-c2de-09db-abdc-f2fd624da608,
38,1171207899189628928,https://twitter.com/jay_listen/status/1171207899189628928,jay_listen,1155907342237458434,How much did Adam Neumann take out of @Wework? Find the answer here and listen to what might be the fault in their business model. #thepivot http://bit.ly/2IcAuVp#.XXbd4sKH_Fc.link …https://twitter.com/business/status/1171204659165503489 …,2019-09-09 23:44:57+00:00,Mon Sep 09 23:44:57 +0000 2019,business,0,0,0,@Wework,#thepivot #,"http://bit.ly/2IcAuVp#.XXbd4sKH_Fc.link,https://twitter.com/business/status/1171204659165503489",
39,1171207805023375360,https://twitter.com/MelaynaLokosky/status/1171207805023375360,MelaynaLokosky,2531643876,Ruh-roh IPO WeWork venture capitalists quickly pivot to dialing for acquisitions dollars to off-load this fraud on a different set of long-term shareholders. #GoredByAUnicorn #TheSociopathicBusinessModel #FraudFormula #SiliconValley #VC #BoardWhores fund #Startup #GodsOfFraudshttps://twitter.com/zerohedge/status/1171182865620639746 …,2019-09-09 23:44:35+00:00,Mon Sep 09 23:44:35 +0000 2019,zerohedge,1,1,1,,#GoredByAUnicorn #TheSociopathicBusinessModel #FraudFormula #SiliconValley #VC #BoardWhores #Startup #GodsOfFraudshttps,https://twitter.com/zerohedge/status/1171182865620639746,
40,1171207770218983424,https://twitter.com/simazeal/status/1171207770218983424,simazeal,232067743,まとめはとてもありがたい。使ったことないのでなんとも言えないが、個人的には空間デザインで生産性あがると思ってないし、付加価値のアプリやイベントはlinked in など代替手段がいくらでもある(weworkのアプリを使う... #NewsPickshttps://npx.me/YiWk/7Gjo?from=twitter …,2019-09-09 23:44:27+00:00,Mon Sep 09 23:44:27 +0000 2019,,0,0,0,,#NewsPickshttps,https://npx.me/YiWk/7Gjo?from=twitter,
41,1171207724975177734,https://twitter.com/wentworthwms/status/1171207724975177734,wentworthwms,1055862424664989702,SoftBank urges WeWork to put off its IPO as valuation sinks: report http://bit.ly/2ZRsrbl,2019-09-09 23:44:16+00:00,Mon Sep 09 23:44:16 +0000 2019,,0,0,0,,,http://bit.ly/2ZRsrbl,
42,1171207622894112768,https://twitter.com/lillGZ/status/1171207622894112768,lillGZ,251934915,wework... cease and desist pic.twitter.com/voLmLCN0yL,2019-09-09 23:43:51+00:00,Mon Sep 09 23:43:51 +0000 2019,,0,3,3,,,,
43,1171207562169081856,https://twitter.com/Gander_News_i6/status/1171207562169081856,Gander_News_i6,785974425082486784,It really is stunning the amount of $$thrown at WeWork. Softbank invests at a $47 bln valuation – now likely worth only $20 bln!!?? https://ift.tt/2ULlen7,2019-09-09 23:43:37+00:00,Mon Sep 09 23:43:37 +0000 2019,,0,1,1,,,https://ift.tt/2ULlen7,
44,1171207017459060736,https://twitter.com/robertholmes/status/1171207017459060736,robertholmes,18554554,"Musk for CEO, that WeWork hipster for CFO, someone from Boeing in charge of product development, dig up an old AIG executive for Chief Risk Officer, Skilling for Chief Compliance Officer, Madoff for Chairman of the Board, Epstein’s Ghost for Chief Marketing Officer. . .",2019-09-09 23:41:27+00:00,Mon Sep 09 23:41:27 +0000 2019,kevinmuir,1,7,7,,,,
45,1171206950878683136,https://twitter.com/coaltrain0/status/1171206950878683136,coaltrain0,1392994303,$We #WeWork https://twitter.com/zerohedge/status/1171182865620639746 …,2019-09-09 23:41:11+00:00,Mon Sep 09 23:41:11 +0000 2019,zerohedge,0,0,0,,#WeWork,https://twitter.com/zerohedge/status/1171182865620639746,
46,1171206918616113152,https://twitter.com/JoeyCashmere/status/1171206918616113152,JoeyCashmere,17292993,"All the wework bubble bursting happening, where the valuation has been halved ahead of the IPO, is like investors suddenly realizing they’re part of a fart sniffing human centipede all at once. And very my content.",2019-09-09 23:41:04+00:00,Mon Sep 09 23:41:04 +0000 2019,,0,1,1,,,,
47,1171206715376726016,https://twitter.com/Barackoppama/status/1171206715376726016,Barackoppama,109454381,WeWorkのIPO延期しろとソフトバンクが言っている。自分の出した値段の半分以下の価格では第2号ビジョンファンドの募集に差し支えると。孫ちゃん、高値掴んだかもな。負のスパイラルが始まるのはこういう時。,2019-09-09 23:40:15+00:00,Mon Sep 09 23:40:15 +0000 2019,,1,0,0,,,,
48,1171206713745145856,https://twitter.com/Barackoppama/status/1171206713745145856,Barackoppama,109454381,SoftBank urges WeWork to shelve IPO https://www.ft.com/content/111f8e00-d346-11e9-8367-807ebd53ab77 … @financialtimesより,2019-09-09 23:40:15+00:00,Mon Sep 09 23:40:15 +0000 2019,,0,0,0,@financialtimesより,,https://www.ft.com/content/111f8e00-d346-11e9-8367-807ebd53ab77,
49,1171206697177800709,https://twitter.com/BloombergAsia/status/1171206697177800709,BloombergAsia,588261604,"Executives of WeWork and its largest investor, SoftBank, are discussing whether to shelve the company's plans for an IPO https://bloom.bg/34yDDbx",2019-09-09 23:40:11+00:00,Mon Sep 09 23:40:11 +0000 2019,,1,0,0,,,https://bloom.bg/34yDDbx,
50,1171206662075478016,https://twitter.com/NeilCarvin/status/1171206662075478016,NeilCarvin,1152387328687476737,Professor @AswathDamodaran has been called Wall Street's Dean of Valuation. Potential investors in WeWork would be wise to pay attention. https://twitter.com/AswathDamodaran/status/1171202071569358854 …,2019-09-09 23:40:02+00:00,Mon Sep 09 23:40:02 +0000 2019,AswathDamodaran,0,0,0,@AswathDamodaran,,https://twitter.com/AswathDamodaran/status/1171202071569358854,
51,1171206578583822339,https://twitter.com/hcrubin2009/status/1171206578583822339,hcrubin2009,73721873,#WeWork #weworkipo #Valuation #stocks #IPOhttps://twitter.com/AswathDamodaran/status/1171202071569358854 …,2019-09-09 23:39:42+00:00,Mon Sep 09 23:39:42 +0000 2019,AswathDamodaran,0,0,0,,#WeWork #weworkipo #Valuation #stocks #IPOhttps,https://twitter.com/AswathDamodaran/status/1171202071569358854,
52,1171206449201987585,https://twitter.com/4Awesometweet/status/1171206449201987585,4Awesometweet,40273633,The founders of WeWork are so excited for the IPO @DiMartinoBooth @chigrl @jennablan,2019-09-09 23:39:12+00:00,Mon Sep 09 23:39:12 +0000 2019,Breaking911,1,7,7,@DiMartinoBooth @chigrl @jennablan,,,
53,1171206339118288896,https://twitter.com/CAFFREY1_USA/status/1171206339118288896,CAFFREY1_USA,891067764894347264,No one should trust #WeWork funded by #scumbag #Softbank+ #MUFG(was/may still be #Japan's #Mitsubishi that went to #China via #scumbag #UnionBank?)+ #scumbag past #Sprint #CEO=Softbank's #COO+ #Communist China #Alibaba( #Ma) etc=building nuclear solar(with #Disney?)sites in #UAE,2019-09-09 23:38:45+00:00,Mon Sep 09 23:38:45 +0000 2019,katiedrumm,1,2,2,,#WeWork #scumbag #Softbank #MUFG #Japan #Mitsubishi #China #scumbag #UnionBank #scumbag #Sprint #CEO #COO #Communist #Alibaba #Ma #Disney #UAE,,
54,1171206294415597571,https://twitter.com/hcrubin2009/status/1171206294415597571,hcrubin2009,73721873,#WeWork #weworkipo #Debt #bondshttps://twitter.com/business/status/1171204659165503489 …,2019-09-09 23:38:35+00:00,Mon Sep 09 23:38:35 +0000 2019,business,0,0,0,,#WeWork #weworkipo #Debt #bondshttps,https://twitter.com/business/status/1171204659165503489,
55,1171206247204282368,https://twitter.com/NYSE_BABA/status/1171206247204282368,NYSE_BABA,2359531818,Wework IPO延期? FT https://www.ft.com/content/111f8e00-d346-11e9-8367-807ebd53ab77 …,2019-09-09 23:38:23+00:00,Mon Sep 09 23:38:23 +0000 2019,,0,0,0,,,https://www.ft.com/content/111f8e00-d346-11e9-8367-807ebd53ab77,
56,1171206190786912256,https://twitter.com/GeorgeWPratt/status/1171206190786912256,GeorgeWPratt,1277738142,He was an angry little tech investor today. Is he in D round on WeWork?,2019-09-09 23:38:10+00:00,Mon Sep 09 23:38:10 +0000 2019,petenajarian,0,0,0,,,,
57,1171206188333182981,https://twitter.com/techjunkiejh/status/1171206188333182981,techjunkiejh,3064266184,SoftBank urges #WeWork to put off its #IPO as valuation sinks: report - MarketWatch https://buff.ly/2ZNmVGL pic.twitter.com/vmuYhIcxR5,2019-09-09 23:38:09+00:00,Mon Sep 09 23:38:09 +0000 2019,,0,2,2,,#WeWork #IPO,https://buff.ly/2ZNmVGL,
58,1171205874762694657,https://twitter.com/Nerd_Abroad/status/1171205874762694657,Nerd_Abroad,2168516946,"Wework IPO gongshow casting doubt on valuations for all tech high fliers, public or private. Sheer volume of IPOs, secondary+bond offerings, founders cashing out. Quick spike in rates could be ""helping"" (discount rates UP hurts growth). So many possible causes - markets r manic",2019-09-09 23:36:55+00:00,Mon Sep 09 23:36:55 +0000 2019,PythiaR,0,0,0,,,,
59,1171205764196659200,https://twitter.com/kama_satellite/status/1171205764196659200,kama_satellite,1163670244109373441,嘉麻市のサテライトオフィスがあるWeWorkゲイツのオープンスペースの一部です！ 嘉麻市にもこんな場所が出来るといいな♪ #嘉麻市 #WeWork #サテライトオフィス #素敵な場所pic.twitter.com/RPuVRWLUft,2019-09-09 23:36:28+00:00,Mon Sep 09 23:36:28 +0000 2019,,6,7,7,,#嘉麻市 #WeWork #サテライトオフィス #素敵な場所pic,,
60,1171205731321831424,https://twitter.com/BionxHoldings/status/1171205731321831424,BionxHoldings,365052236,https://finance.yahoo.com/news/softbank-urges-wework-shelve-ipo-221255644.html … SoftBank urges WeWork to shelve IPO - FT via @YahooFinance,2019-09-09 23:36:20+00:00,Mon Sep 09 23:36:20 +0000 2019,,0,0,0,@YahooFinance,,https://finance.yahoo.com/news/softbank-urges-wework-shelve-ipo-221255644.html,
