,id,permalink,username,author_id,text,date,formatted_date,to,retweets,favorites,replies,mentions,hashtags,urls,geo
0,1169399294769737728,https://twitter.com/247newsafrica/status/1169399294769737728,247newsafrica,973626831055278081,WeWork adds woman to its board after backlash ahead of IPO https://www.247news.africa/business-report/wework-adds-woman-to-its-board-after-backlash-ahead-of-ipo-168628/ …pic.twitter.com/hxAJiA3rwR,2019-09-04 23:58:12+00:00,Wed Sep 04 23:58:12 +0000 2019,,0,0,0,,,https://www.247news.africa/business-report/wework-adds-woman-to-its-board-after-backlash-ahead-of-ipo-168628/,
1,1169398944918642689,https://twitter.com/Idrissa06737075/status/1169398944918642689,Idrissa06737075,1169260893567426561,Hello i want to get thé work,2019-09-04 23:56:49+00:00,Wed Sep 04 23:56:49 +0000 2019,amy_riveter,0,0,0,,,,
2,1169398501014294529,https://twitter.com/HarryHDZ/status/1169398501014294529,HarryHDZ,58652230,Cada que vengo al SB es cómo Tampi gritando que necesita urgentemente un wework.,2019-09-04 23:55:03+00:00,Wed Sep 04 23:55:03 +0000 2019,,0,4,4,,,,
3,1169398362434670595,https://twitter.com/Ladas/status/1169398362434670595,Ladas,7739652,Union pushes at places like YouTube and WeWork could transform white-collar work https://qz.com/work/1699632/employees-push-for-unions-at-youtube-wework-banks-and-museums/ …,2019-09-04 23:54:30+00:00,Wed Sep 04 23:54:30 +0000 2019,,0,0,0,,,https://qz.com/work/1699632/employees-push-for-unions-at-youtube-wework-banks-and-museums/,
4,1169396360048590849,https://twitter.com/SEPEgr/status/1169396360048590849,SEPEgr,229888613,Τεχνολογία: WeWork’s Neumann returns controversial $5.9m payment http://dlvr.it/RCV2vh,2019-09-04 23:46:33+00:00,Wed Sep 04 23:46:33 +0000 2019,,0,0,0,,,http://dlvr.it/RCV2vh,
5,1169396302582439938,https://twitter.com/a_kakihara/status/1169396302582439938,a_kakihara,235438380,シバタナオキさんのメルカリ分析！ 先日のWeWork分析のnoteやっぱり買おう！ 数字で見るメルカリUS事業の実態、営業赤字120億円でも「心配しなくていい」ワケ｜BUSINESS INSIDER https://www.businessinsider.jp/post-198005 via @BIJapan,2019-09-04 23:46:19+00:00,Wed Sep 04 23:46:19 +0000 2019,,1,10,10,@BIJapan,,https://www.businessinsider.jp/post-198005,
6,1169396031345352709,https://twitter.com/PitchBook/status/1169396031345352709,PitchBook,46470906,"Earlier this year, @WeWork issued its CEO $5.9 million in partnership rights in exchange for the trademark to the company's new name. Now, Adam Neumann is giving those rights back. https://pitchb.co/mrA3Gr pic.twitter.com/vwSTU0BlzZ",2019-09-04 23:45:14+00:00,Wed Sep 04 23:45:14 +0000 2019,,7,26,26,@WeWork,,https://pitchb.co/mrA3Gr,
7,1169395413419532288,https://twitter.com/laurenfritts/status/1169395413419532288,laurenfritts,17818461,That face!! So cute,2019-09-04 23:42:47+00:00,Wed Sep 04 23:42:47 +0000 2019,roee,0,1,1,,,,
8,1169395412492587008,https://twitter.com/vickyoshee/status/1169395412492587008,vickyoshee,51850748,"Nueva edición del B2B Tech Business Innovation de @wolox en @WeWork #Medellin enfocado en Labs Innovation. Experiencias de Renault Sofasa, SURA y XM. pic.twitter.com/v1qA655PId",2019-09-04 23:42:47+00:00,Wed Sep 04 23:42:47 +0000 2019,,0,0,0,@wolox @WeWork,#Medellin,,
9,1169394791479529472,https://twitter.com/AsianStockTradr/status/1169394791479529472,AsianStockTradr,2855242788,If @wework doesn't get done we will all have to tell our tearful children that there are no unicorns anymore. $WE #wework,2019-09-04 23:40:19+00:00,Wed Sep 04 23:40:19 +0000 2019,,0,1,1,@wework,#wework,,
10,1169393675299893253,https://twitter.com/rolliesfinger/status/1169393675299893253,rolliesfinger,254392131,Or they quit bc a deal was imminent and they was going to pop up as the new mgmt team for the buyer but now everyday it drags they in a WeWork like pic.twitter.com/RnNXs8xo6h,2019-09-04 23:35:53+00:00,Wed Sep 04 23:35:53 +0000 2019,mr_skilling,0,5,5,,,,
11,1169393312463241216,https://twitter.com/livingpremises/status/1169393312463241216,livingpremises,3550363995,"Meet Frances Frei, WeWork’s first female board member http://feedproxy.google.com/~r/trdmiami/~3/_oEqwQDcXQw/ … #therealdeal #livingpremisespic.twitter.com/T94nU6oSmG",2019-09-04 23:34:26+00:00,Wed Sep 04 23:34:26 +0000 2019,,0,0,0,,#therealdeal #livingpremisespic,http://feedproxy.google.com/~r/trdmiami/~3/_oEqwQDcXQw/,
12,1169392835373629442,https://twitter.com/LAvalleystar/status/1169392835373629442,LAvalleystar,70559468,"Facing backlash, WeWork adds one woman to its all-male board http://dlvr.it/RCV1Yx",2019-09-04 23:32:32+00:00,Wed Sep 04 23:32:32 +0000 2019,,0,0,0,,,http://dlvr.it/RCV1Yx,
13,1169391439660244992,https://twitter.com/latimes/status/1169391439660244992,latimes,16664681,"“It seems Frances Frei has been the go-to woman for companies like Uber and WeWork looking to improve their image. It’s certainly a start,"" workplace equity advocate Ariella Steinhorn said. https://lat.ms/2lz32zT",2019-09-04 23:27:00+00:00,Wed Sep 04 23:27:00 +0000 2019,,5,12,12,,,https://lat.ms/2lz32zT,
14,1169390861513183232,https://twitter.com/TechL0G/status/1169390861513183232,TechL0G,209734424,WeWork owners to add first woman to board https://www.jpost.com/Jpost-Tech/Business-and-Innovation/WeWork-owners-to-add-first-woman-to-board-600691 …,2019-09-04 23:24:42+00:00,Wed Sep 04 23:24:42 +0000 2019,,0,0,0,,,https://www.jpost.com/Jpost-Tech/Business-and-Innovation/WeWork-owners-to-add-first-woman-to-board-600691,
15,1169390709570330624,https://twitter.com/beltway7/status/1169390709570330624,beltway7,58948457,内容と全然関係ないけど、weworkでインタビューしたんですね。 weworkマグカップが写ってた。 自分は昨日初めてwework行った。 https://twitter.com/1112_suzuki/status/1168902315748855817 …,2019-09-04 23:24:06+00:00,Wed Sep 04 23:24:06 +0000 2019,1112_suzuki,0,0,0,,,https://twitter.com/1112_suzuki/status/1168902315748855817,
16,1169389652270338049,https://twitter.com/REITCanada/status/1169389652270338049,REITCanada,2271104088,"[Hothouse Real Estate] ... as Canadian pensions pour millions into WeWork, Sam Zell weighs in; -governance is preposterous -loses 50 cents on every dollar -every single company in this space has gone broke *real estate industry is committing suicide* https://www.cnbc.com/amp/2019/09/04/sam-zell-on-wework-every-single-company-in-this-space-has-gone-broke.html?__twitter_impression=true …",2019-09-04 23:19:53+00:00,Wed Sep 04 23:19:53 +0000 2019,,0,0,0,,,https://www.cnbc.com/amp/2019/09/04/sam-zell-on-wework-every-single-company-in-this-space-has-gone-broke.html?__twitter_impression=true,
