,id,permalink,username,to,text,date,retweets,favorites,replies,mentions,hashtags,geo
0,1190055850225917952,https://twitter.com/dinomite/status/1190055850225917952,dinomite,,Those toxic phone booths hat are the least of WeWork’s problems? They designed them in-house. https://www.businessinsider.com/weworks-toxic-phone-booths-were-created-by-wework-2019-10 …,2019-10-31 23:59:59+00:00,0,1,1,,,
1,1190055804638040065,https://twitter.com/newsrust/status/1190055804638040065,newsrust,,WeWork’s Ousted C.E.O. Adam Neumann Is Accused of Pregnancy Discrimination https://ift.tt/36jesL3,2019-10-31 23:59:48+00:00,0,0,0,,,
2,1190055469420892161,https://twitter.com/HEDGEenergy/status/1190055469420892161,HEDGEenergy,,WeWork’s ex-CEO faces pregnancy discrimination complaint http://tradeforprofit.net/2019/10/weworks-ex-ceo-faces-pregnancy-discrimination-complaint/ …pic.twitter.com/y06ztVao88,2019-10-31 23:58:28+00:00,0,0,0,,,
3,1190055382330355712,https://twitter.com/technodecn1/status/1190055382330355712,technodecn1,,暴风集团高管全离职；上海已成立 4 家区块链联盟；WeWork 完成软银 15 亿美元融资|早 8 点档 by Mela Chan https://cn.technode.com/post/2019-11-01/1101/ …,2019-10-31 23:58:07+00:00,0,0,0,,,
4,1190055287241052160,https://twitter.com/paulwiggins/status/1190055287241052160,paulwiggins,,"WeWork, former chief executive Adam Neumann accused of pregnancy discrimination https://reut.rs/2q4N3f3",2019-10-31 23:57:45+00:00,1,1,1,,,
5,1190054626285912066,https://twitter.com/LogisticsBrief/status/1190054626285912066,LogisticsBrief,,"WeWork Or Not, Logistics Technology Can Work by @freightos http://dlvr.it/RHNBZW #logistics",2019-10-31 23:55:07+00:00,0,1,1,@freightos,#logistics,
6,1190054331455823872,https://twitter.com/yosoyluisito/status/1190054331455823872,yosoyluisito,mattbooshell,Daily situation at WeWork https://twitter.com/mattbooshell/status/1189333592427651073 …,2019-10-31 23:53:57+00:00,0,0,0,,,
7,1190054235062312973,https://twitter.com/airiters/status/1190054235062312973,airiters,,"WeWork’s Ousted CEO Adam Neumann Sidelined a Pregnant Employee, She Claims http://www.airiters.com/weworks-ousted-ceo-adam-neumann-sidelined-a-pregnant-employee-she-claims/ …",2019-10-31 23:53:34+00:00,0,0,0,,,
8,1190054230884786177,https://twitter.com/newsjsUS/status/1190054230884786177,newsjsUS,,"WeWork, Former CEO Adam Neumann Accused of Rampant Pregnancy and Gender Discrimination https://ift.tt/2qUf6y7",2019-10-31 23:53:33+00:00,0,0,0,,,
9,1190054165768278016,https://twitter.com/falahnewss/status/1190054165768278016,falahnewss,,"WeWork, Former CEO Adam Neumann Accused of Rampant Pregnancy and Gender Discrimination – Gizmodo https://falah.biz/wework-former-ceo-adam-neumann-accused-of-rampant-pregnancy-and-gender-discrimination-gizmodo/ …pic.twitter.com/9lV1kbnyoW",2019-10-31 23:53:17+00:00,0,0,0,,,
10,1190053586824241152,https://twitter.com/ADTACKLV/status/1190053586824241152,ADTACKLV,,We had a Spooktacular time decorating @wework! Have a safe and Happy Halloween everyone!! pic.twitter.com/BwYX51Knce,2019-10-31 23:50:59+00:00,0,1,1,@wework,,
11,1190053432155086848,https://twitter.com/RitchieJodi/status/1190053432155086848,RitchieJodi,,WeWork CEO Adam Neumann's chief of staff was fired after he 'called her maternity leave a vacation and she stopped traveling on his plane because he smoked marijuana' via https://dailym.ai/ios https://mol.im/a/7636705,2019-10-31 23:50:23+00:00,0,2,2,,,
12,1190053429416202246,https://twitter.com/mynaijablog/status/1190053429416202246,mynaijablog,,Former WeWork employee accuses co-founder of pregnancy discimination https://mynaijablog.com/news/world/former-wework-employee-accuses-co-founder-of-pregnancy-discimination/ …,2019-10-31 23:50:22+00:00,0,0,0,,,
13,1190053183940259840,https://twitter.com/JDerevyanny/status/1190053183940259840,JDerevyanny,Guruleaks1,"Before WeWork, this had a credible shot at being a thriving business, but now that the capital markets have tightened up, it's a different world https://twitter.com/Guruleaks1/status/1190047252645076992 …",2019-10-31 23:49:23+00:00,0,1,1,,,
14,1190052910010392576,https://twitter.com/newsrantz/status/1190052910010392576,newsrantz,,Former WeWork employee accuses co-founder of pregnancy discimination https://newsrantz.com/world/2019/11/01/former-wework-employee-accuses-co-founder-of-pregnancy-discimination …,2019-10-31 23:48:18+00:00,0,0,0,,,
15,1190052620200624128,https://twitter.com/thathagengrrl/status/1190052620200624128,thathagengrrl,,"Say what you must about WeWork, but I have heard Skinny Puppy + Throbbing Gristle in their Halloween muzak mix today.",2019-10-31 23:47:09+00:00,0,5,5,,,
16,1190052503230013452,https://twitter.com/GenoEu/status/1190052503230013452,GenoEu,,WeWork’s Ousted C.E.O. Adam Neumann Is Accused of Pregnancy Discrimination https://nyti.ms/36ln0AX,2019-10-31 23:46:41+00:00,0,0,0,,,
17,1190052133330178048,https://twitter.com/fatechwap/status/1190052133330178048,fatechwap,,WeWork’s ex-CEO faces new pregnancy discrimination complaint https://fatech.in/weworks-ex-ceo-faces-new-pregnancy-discrimination-complaint/ …pic.twitter.com/gdJq0itH8W,2019-10-31 23:45:13+00:00,0,0,0,,,
18,1190052088044281863,https://twitter.com/PSBJ/status/1190052088044281863,PSBJ,,WeWork has a new home on the Seattle waterfront. https://bit.ly/2IqFy8q,2019-10-31 23:45:02+00:00,1,0,0,,,
19,1190051953767780353,https://twitter.com/MacroViewpoints/status/1190051953767780353,MacroViewpoints,MariaBartiromo,So where is the clip Maria? Her interview might even be more important today after the Fed & Chicago PMI,2019-10-31 23:44:30+00:00,0,0,0,,,
20,1190051949456117760,https://twitter.com/coworking__news/status/1190051949456117760,coworking__news,,Boston Properties CEO: WeWork Will Cause A 'Pause' In #Coworking Sector - Bisnow https://www.bisnow.com/boston/news/office/boston-properties-ceo-wework-causes-pause-on-coworking-sector-us-economy-is-moderating-101575?rt=72516 …pic.twitter.com/2kjX7KZjB5,2019-10-31 23:44:29+00:00,0,0,0,,#Coworking,
