,id,permalink,username,author_id,text,date,formatted_date,to,retweets,favorites,replies,mentions,hashtags,urls,geo
0,1170849118022971393,https://twitter.com/_greggilbert/status/1170849118022971393,_greggilbert,86442003,The Day of reckoning has arrived for WeWork. https://twitter.com/conorsen/status/1170848641529069576 …,2019-09-08 23:59:17+00:00,Sun Sep 08 23:59:17 +0000 2019,conorsen,0,0,0,,,https://twitter.com/conorsen/status/1170848641529069576,
1,1170849026876551169,https://twitter.com/debarr87/status/1170849026876551169,debarr87,855214768772317184,The BOJ is going to invest in the VisionFund 2.0. They will use the execuse of need to invest in new technologies to combat climate change and the aging population worldwide to bailout SoftBank. Just watch.,2019-09-08 23:58:55+00:00,Sun Sep 08 23:58:55 +0000 2019,7LongGame,1,1,1,,,,
2,1170849020153094144,https://twitter.com/KeithASiegel/status/1170849020153094144,KeithASiegel,637242133,An angle i hadnt considered. We may see a flight of talent from WeWork.,2019-09-08 23:58:54+00:00,Sun Sep 08 23:58:54 +0000 2019,profgalloway,1,3,3,,,,
3,1170848661409894400,https://twitter.com/AdamSinger/status/1170848661409894400,AdamSinger,14031032,Personal accountability is dead,2019-09-08 23:57:28+00:00,Sun Sep 08 23:57:28 +0000 2019,DavidSchawel,0,14,14,,,,
4,1170848400796987392,https://twitter.com/BearcatOnBeer/status/1170848400796987392,BearcatOnBeer,3151724165,I can’t wait to watch the @WeWork IPO and then the implosion.,2019-09-08 23:56:26+00:00,Sun Sep 08 23:56:26 +0000 2019,,0,0,0,@WeWork,,,
5,1170848299248693254,https://twitter.com/conorsen/status/1170848299248693254,conorsen,70778344,WeWork thinking sub-$20 bullion now: https://www.wsj.com/articles/wework-parent-weighs-further-valuation-cut-11567976754?mod=hp_lead_pos2 …,2019-09-08 23:56:02+00:00,Sun Sep 08 23:56:02 +0000 2019,,4,15,15,,,https://www.wsj.com/articles/wework-parent-weighs-further-valuation-cut-11567976754?mod=hp_lead_pos2,
6,1170848279074082816,https://twitter.com/hmshurricanes/status/1170848279074082816,hmshurricanes,1676645178,Here is the Athletics schedules for the Week of Sept. 9th. GO CANES!! #WEWORK @mamcculloch1 @echsathletics1 @HMSecisd @ECISDtweetspic.twitter.com/I93mJDFemw,2019-09-08 23:55:57+00:00,Sun Sep 08 23:55:57 +0000 2019,,3,9,9,@mamcculloch1 @echsathletics1 @HMSecisd @ECISDtweetspic,#WEWORK,,
7,1170848272820387841,https://twitter.com/davealevine/status/1170848272820387841,davealevine,7413762,This is coming for all of these unicorn companies. Common going to get wiped with these huge capital stacks as the Distressed Unicorn Cycle picks up on the coming months and years.,2019-09-08 23:55:56+00:00,Sun Sep 08 23:55:56 +0000 2019,DavidSchawel,0,4,4,,,,
8,1170848096160493568,https://twitter.com/EdwardZia/status/1170848096160493568,EdwardZia,92863531,"We made 21,000+ wonderful awesome LinkedIn Followers over the weekend. THANK YOU for your support everyone. It's an honour to serve you :) Love to hear your thoughts and like share comment #marketing #sales #linkedin #meetup #wework https://lnkd.in/fP2BkUs",2019-09-08 23:55:14+00:00,Sun Sep 08 23:55:14 +0000 2019,,0,1,1,,#marketing #sales #linkedin #meetup #wework,https://lnkd.in/fP2BkUs,
9,1170848002405273601,https://twitter.com/SoBendito/status/1170848002405273601,SoBendito,14106059,I must admit that I am not happy to have been right about WeWork all along https://www.wsj.com/articles/wework-parent-weighs-further-valuation-cut-11567976754?mod=hp_lead_pos2 … I'm elated.,2019-09-08 23:54:51+00:00,Sun Sep 08 23:54:51 +0000 2019,,0,32,32,,,https://www.wsj.com/articles/wework-parent-weighs-further-valuation-cut-11567976754?mod=hp_lead_pos2,
