,id,permalink,username,author_id,text,date,formatted_date,to,retweets,favorites,replies,mentions,hashtags,urls,geo
0,1183170234309578755,https://twitter.com/lmai/status/1183170234309578755,lmai,15646685,It’s because they owe rent. Little/no option to get out of paying leases. WeWork could run out of cash by next month https://buff.ly/2MdF2NH,2019-10-12 23:59:00+00:00,Sat Oct 12 23:59:00 +0000 2019,,0,1,1,,,https://buff.ly/2MdF2NH,
1,1183169745287184385,https://twitter.com/donfhanks/status/1183169745287184385,donfhanks,2511590083,WeWork Could Run Out of Money Next Month: Report https://gizmodo.com/wework-could-run-out-of-money-next-month-report-1838982228 … via @gizmodo,2019-10-12 23:57:04+00:00,Sat Oct 12 23:57:04 +0000 2019,,0,0,0,@gizmodo,,https://gizmodo.com/wework-could-run-out-of-money-next-month-report-1838982228,
2,1183169069291204608,https://twitter.com/angsuman/status/1183169069291204608,angsuman,6987882,WeWork could run out of cash by next month https://qz.com/1726403/wework-is-running-out-of-cash/ …,2019-10-12 23:54:22+00:00,Sat Oct 12 23:54:22 +0000 2019,,0,0,0,,,https://qz.com/1726403/wework-is-running-out-of-cash/,
3,1183167476642676737,https://twitter.com/Mr_Junes/status/1183167476642676737,Mr_Junes,1498158091,My workplace just got a spot at WeWork and went to the location for two days. No one gave a single toss about the management troubles lol https://twitter.com/business/status/1183114625564467200 …,2019-10-12 23:48:03+00:00,Sat Oct 12 23:48:03 +0000 2019,business,0,0,0,,,https://twitter.com/business/status/1183114625564467200,
4,1183167231821148160,https://twitter.com/SingaporeNewsSG/status/1183167231821148160,SingaporeNewsSG,350584364,WeWork Said to Be in Talks With Lenders Over $5B Debt Package https://sg.news.yahoo.com/wework-said-talks-lenders-over-164559198.html … :Auto pickup by wikyou,2019-10-12 23:47:04+00:00,Sat Oct 12 23:47:04 +0000 2019,,0,0,0,,,https://sg.news.yahoo.com/wework-said-talks-lenders-over-164559198.html,
5,1183166600721121280,https://twitter.com/ByMakotoRen/status/1183166600721121280,ByMakotoRen,4172003542,"If anyone resides in NYC & have a business, get a membership to WeWork, go to the Wall Street location, hang out on the 6th floor. Befriend one of their employees and get that shit for FREE. They literally have JARS of them just sitting around.",2019-10-12 23:44:34+00:00,Sat Oct 12 23:44:34 +0000 2019,CasuallyUptight,0,2,2,,,,
6,1183166182049931264,https://twitter.com/tylltt/status/1183166182049931264,tylltt,427174068,uber but for wework but for prenups,2019-10-12 23:42:54+00:00,Sat Oct 12 23:42:54 +0000 2019,HFBondsTrader,0,2,2,,,,
7,1183159993220157442,https://twitter.com/wagnermr14/status/1183159993220157442,wagnermr14,5062691,"VC Brad Feld on WeWork, SoftBank, and why venture firms may have to slow down their pacing in 2020 https://tcrn.ch/2M73NuO via @techcrunch",2019-10-12 23:18:19+00:00,Sat Oct 12 23:18:19 +0000 2019,,0,0,0,@techcrunch,,https://tcrn.ch/2M73NuO,
8,1183159445913653248,https://twitter.com/UberXAkiHera/status/1183159445913653248,UberXAkiHera,814761708262543360,Uberとweworkは何故かしがみついてんだけどね（笑） なんか負け組色が鮮明になって来たな。、,2019-10-12 23:16:08+00:00,Sat Oct 12 23:16:08 +0000 2019,uta39er,0,1,1,,,,
9,1183158639739199488,https://twitter.com/BIMCAEIcepick/status/1183158639739199488,BIMCAEIcepick,2310444360,How WeWork went from $47 billion valuation to bankruptcy talk in 6 weeks https://www.businessinsider.com/weworks-nightmare-ipo …,2019-10-12 23:12:56+00:00,Sat Oct 12 23:12:56 +0000 2019,,0,1,1,,,https://www.businessinsider.com/weworks-nightmare-ipo,
10,1183158043615354880,https://twitter.com/JohnJoyceTTE/status/1183158043615354880,JohnJoyceTTE,1169022482810068992,"I agree, but WeWork might not even have enough time to rebuild its brand! Their main focus for now should be getting cash on hand, if they want to do anything else going forward. #BCSTT",2019-10-12 23:10:34+00:00,Sat Oct 12 23:10:34 +0000 2019,CNHill_killer,0,0,0,,#BCSTT,,
11,1183157512683556865,https://twitter.com/Hank_Espinosa/status/1183157512683556865,Hank_Espinosa,488680787,WeWork Reveals the Downside of Sarbanes-Oxley https://finance.yahoo.com/news/wework-reveals-downside-sarbanes-oxley-100009128.html … @dailydirtnap,2019-10-12 23:08:27+00:00,Sat Oct 12 23:08:27 +0000 2019,,0,0,0,@dailydirtnap,,https://finance.yahoo.com/news/wework-reveals-downside-sarbanes-oxley-100009128.html,
12,1183156026633121792,https://twitter.com/Juchtervbergen/status/1183156026633121792,Juchtervbergen,780792121431199745,"DigiChamber With Puppy Parties and Movies, Life Goes on for WeWork Tenants http://dlvr.it/RG4Ntr pic.twitter.com/SFQbhgZl9C",2019-10-12 23:02:33+00:00,Sat Oct 12 23:02:33 +0000 2019,,2,0,0,,,http://dlvr.it/RG4Ntr,
13,1183155933003702272,https://twitter.com/_SMRTN/status/1183155933003702272,_SMRTN,147997937,WeWork経営破綻一歩手前か。Uberもこのままだと逝くかもねー。国民が訴訟、法の穴のかいくぐりを許さないからねー。,2019-10-12 23:02:11+00:00,Sat Oct 12 23:02:11 +0000 2019,,0,1,1,,,,
14,1183155893157937158,https://twitter.com/observer/status/1183155893157937158,observer,15738599,WeWork Asks SoftBank for More Funding Amid Bankruptcy Concerns http://bit.ly/325jBUo pic.twitter.com/xIGbP7i1P0,2019-10-12 23:02:01+00:00,Sat Oct 12 23:02:01 +0000 2019,,1,2,2,,,http://bit.ly/325jBUo,
15,1183155453188030464,https://twitter.com/derickson/status/1183155453188030464,derickson,818614,WeWork Could Run Out of Money Next Month: Report http://flip.it/JYk8oy,2019-10-12 23:00:16+00:00,Sat Oct 12 23:00:16 +0000 2019,,0,0,0,,,http://flip.it/JYk8oy,
16,1183155409059635201,https://twitter.com/nikkeibusiness/status/1183155409059635201,nikkeibusiness,57235935,これまでの株価上昇は、何だったのか――。 過大な評価を受けていたIT企業銘柄の大半はすでに株価が下がり始めているが、さらに値下がりが進む可能性が高い。 #WeWork #Uber #Zoom #Slack #日経ビジネスhttps://business.nikkei.com/atcl/NBD/19/world/00126/?n_cid=nbpnb_twed …,2019-10-12 23:00:06+00:00,Sat Oct 12 23:00:06 +0000 2019,,5,6,6,,#WeWork #Uber #Zoom #Slack #日経ビジネスhttps,https://business.nikkei.com/atcl/NBD/19/world/00126/?n_cid=nbpnb_twed,
17,1183155408518729728,https://twitter.com/TAGTVSE/status/1183155408518729728,TAGTVSE,1042086827279175681,"Watch All Tech Videos - Mon: Last Week in Tech: Microsoft, Apple, WeWork and More - TAGTV Southeast https://tagtvsoutheast.com/watch-all-tech-videos/all-tech-videos/545-mon-last-week-in-tech-microsoft-apple-wework-and-more …",2019-10-12 23:00:06+00:00,Sat Oct 12 23:00:06 +0000 2019,,0,0,0,,,https://tagtvsoutheast.com/watch-all-tech-videos/all-tech-videos/545-mon-last-week-in-tech-microsoft-apple-wework-and-more,
18,1183155389883473920,https://twitter.com/WeWork/status/1183155389883473920,WeWork,111092283,Neon inspo from WeWork Mumbai. #wework #weworkindiapic.twitter.com/a914s4oD4i,2019-10-12 23:00:01+00:00,Sat Oct 12 23:00:01 +0000 2019,,2,7,7,,#wework #weworkindiapic,,
19,1183155365904445441,https://twitter.com/investorsguilds/status/1183155365904445441,investorsguilds,2453876388,WeWorkは米国IPO市場の終わりの始まりなのか？ https://media.monex.co.jp/articles/-/12500 …,2019-10-12 22:59:55+00:00,Sat Oct 12 22:59:55 +0000 2019,,0,0,0,,,https://media.monex.co.jp/articles/-/12500,
20,1183154424404951044,https://twitter.com/trade4returns/status/1183154424404951044,trade4returns,741449684,Es una joya este tio... “Un trader origina productos financieros” Tócatelos.... #ignoranciaexacerbante Empezando a pensar que el hilo de Wework es un copy & paste de la oficina. Menuda joya de tio. https://twitter.com/davmiranda/status/1183115335878221831?s=21 …,2019-10-12 22:56:11+00:00,Sat Oct 12 22:56:11 +0000 2019,,1,3,3,,#ignoranciaexacerbante,https://twitter.com/davmiranda/status/1183115335878221831?s=21,
21,1183154158683209728,https://twitter.com/Woods_TylerWL/status/1183154158683209728,Woods_TylerWL,747303601,Does anyone have a wework shirt I can borrow? Working on my Halloween costume,2019-10-12 22:55:08+00:00,Sat Oct 12 22:55:08 +0000 2019,,0,6,6,,,,
22,1183154046858866688,https://twitter.com/MrTurkey/status/1183154046858866688,MrTurkey,30148067,Yeah isn't that the way I wonder how many companies are going to wake up and realize why are we paying for office space. #wework vs we can work from home....,2019-10-12 22:54:41+00:00,Sat Oct 12 22:54:41 +0000 2019,AccidentalCISO,0,1,1,,#wework,,
23,1183153553927356417,https://twitter.com/azu_re/status/1183153553927356417,azu_re,14169633,"見てる: ""The WeWork fiasco is making employees wonder if their shares have been set on fire. We talked to experts wh…"" https://www.businessinsider.com/wework-employee-equity-ipo-bankruptcy-lesson-for-tech-startups-2019-10 …",2019-10-12 22:52:43+00:00,Sat Oct 12 22:52:43 +0000 2019,,0,0,0,,,https://www.businessinsider.com/wework-employee-equity-ipo-bankruptcy-lesson-for-tech-startups-2019-10,
